"1","12","2","3","6","60","Hartimi I projektit për ndriqim publik në fsh. Tërrn,Lubovc,Koshare,Sliviovë,dhe Muhoc,Ferizaj","27.01.2016","10000","9933","","ALFA.ISHPK","","1","1","1"
"1","13","1","3","6","20","Dekorimi I hapsirave përreth objekteve fetare të qytetit-Ferizaj","27.01.2016","10000","9971.5","","NSHBESA","","1","1","1"
"1","14","5","3","6","45","Rregullimi I murit dhe kuzhinës verore që janë dë mtuar gjatë punimeve të kanalizimit të pronarit YMER GASHI në fsh.Dubrav","28.01.2016","10000","8879","","NPSHENISI","","1","1","1"
"1","15","5","3","6","45","Ndërtimi I platos për klasë verore në oborrin e sh.f.MUHARREM SHEMSEDINI në Fshatin e V jetër-Ferizaj","29.01.2016","2000","1905","","NSHPIDEALI","","1","1","1"
"1","16","5","3","6","45","Riparimi I urës në fsh.SAZLI-Ferizaj","29.01.2016","10000","9965","","ESKAVATORI COMPANY","","1","1","1"
"1","17","5","3","6","45","Renovimi I zyres projektuse dhe zyreve tjera në objektin e komunës së Ferizajt","29.01.2016","10000","9500","","NTPAGONI","","1","1","1"
"1","18","5","3","6","45","Hapja e kanalit dhe betonimi I tij për largimin e ujrave atmosferik në fsh.Pleshinë-Ferizaj","01.02.2016","10000","9950","","N.N.P.STRASSEN TIFBAU","","1","1","1"
"1","19","5","3","6","45","Furnizimi dhe punimin e betonit të armuar dhe demolimi I tretuarit në shf.TEFIK ÇANGA-Ferizaj","01.02.2016","10000","9920","","N.N.P.DIONISI","","1","1","1"
"1","20","5","3","6","45","Reegullimi oborrit të shf.TEFIK ÇANGA me kubza dhe dranazhimi -Ferizaj","01.02.2016","10000","9450","","N.N.P.DIONISI","","1","1","1"
"1","21","5","3","6","45","Rregullimi I laurave automatike në të dy anët e rrugës para objektit të Komunës","04.02.2016","4250","4230","","JORI SH.P.K","","1","1","1"
"1","22","5","3","6","45","Rregullimi I fushës së sportit të K.F.-Ferizaj dhe mbjellja e drunjëve përgjatë rr.Ahmet Kaqiku","04.02.2016","7500","7150","","NSHPIDEALI","","1","1","1"
"1","23","1","3","6","18","Furnizimi me uniforma -veshmbathje për puntorët shëndetsore-mantilbardhët në QKMF-në Ferizaj","04.02.2016","9900","9900","","NTP ANDI DENT","","1","1","1"
"1","24","1","3","6","33","Furnizimi me paisje stomatologjike për nevojat e QKMF-së F erizaj","04.02.2016","9900","9893","","NTP ANDI DENT","","1","1","1"
"1","25","2","3","6","72","Zhvillimi I programit informativ shëndetsor","04.02.2016","9500","9490","","NPSH TOTAL STUDIO","","1","1","1"
"1","26","5","3","6","45","Renovimin në objektin e Komunës në zyrat e tatimit në pronë,buxhet dhe punktin shëndetsorë në fsh.Mirosalë","04.02.2016","1686.3","1686.3","","NNDONELLI","","1","1","1"
"1","27","1","3","6","45","Furnizimi dhe shtrirja me zhavor e fushave sportive në sh.fillore Besim Rexhepidhe sh.f.IsmajlQemajliPrelez I Jerlive","04.02.2016","7920","7920","","N.T.SH.ES COMMERCE","","1","1","1"
"1","28","1","3","6","28","Furnizimi me kabllo elektrike 0.4KV për Zonën Industriale në fsh.Prelez I Jerlive dhe për Qerdhen e fëmijëve në rr. E.Topalli","04.02.2016","10000","9843.2","","ELEKTRO HETASHPK","","1","1","1"
"1","29","1","3","6","33","Furnizimi me paisje të TIK-ut për Zyren e Projekteve","04.02.2016","7930","7930.3","","N.SHDATA PROG NET","","1","1","1"
"1","30","5","3","6","45","Shtrurja me kubëza betoni e rrugëve Indrit Caradhe 8 Prilli","04.02.2016","9500","9987.5","","NTPMETRO PARK","","1","1","1"
"1","31","5","3","6","45","Shtrurja me kubëza betoni e rrIsmet Aliu","08.02.2016","9000","9976","","NTPMETRO PARK","","1","1","1"
"1","","5","4","7","45","Ndërtimi I kulmit të djegur në ndërtesen kolektive në fsh. Dudravë","23.02.2016","1000","990","","N.P.T AGONI","","1","1","1"
"1","32","5","5","0","74","Studimim I fizibilitetit për zonën urbane të qytetit të Ferizajt,projekt dy vjeqar","24.02.2016","80000","79800","","INSISHPK","","1","1","1"
"1","33","1","3","6","11","Furnizimi dhe mbushja e bombolave me oksigjen për nevojat të QKMF-së Ferizaj","24.02.2016","4000","3632","","NPTSHBUBEARIKOMERC","","1","1","1"
"1","34","5","1","1","15","Furnizimi me artikuj Ushqimiorë,Pije dhe materjal higjenik për nevojat e Komunës,Qerdhës,Shkollav në Ferizaj LOT-I","29.02.2016","40000","38515","","NTPLOREONA","","1","1","1"
"1","35","5","1","1","15","Furnizimi me artikuj Ushqimiorë,Pije dhe materjal higjenik për nevojat e Komunës,Qerdhës,Shkollav në Ferizaj LOT-II","29.02.2016","12000","54045","","A&BMARKET","","1","1","1"
"1","36","5","1","1","15","Furnizimi me artikuj Ushqimiorë,Pije dhe materjal higjenik për nevojat e Komunës,Qerdhës,Shkollav në Ferizaj LOT-III","29.02.2016","27000","20285.94","","NTPEGZONI","","1","1","1"
"1","37","2","3","6","30","Zhvillimi I web faqes të turizmit për Komunen e Ferizajt","08.03.2016","2000","1100","","NSH DATAPROGNET","","1","1","1"
"1","38","2","2","1","93","Mirëmbajtja dhe furnizimi I aparateve kunder zjarrit për nevojat e Komunës,Shkollav,QKMF-ve dhe BZ-sëFerizaj","08.03.2016","10000","9279","","ALBKOS INT:NTSH&DPZBESARTI KZ SERVIS","","1","1","1"
"1","39","2","2","1","93","Riparimi dhe zgjerimi I rrjetit  të ndriqimit publik në teritorin e Komunës së Ferizajt","14.03.2016","70000","18531.45","","NSHBESA","","1","1","1"
"1","40","5","2","5","45","Rregullimi I murit mbrojtës te Fabrika në Pleshin-Ferizaj","16.03.2016","85000","84701","","NPN AGONI","","1","0","0"
"1","41","1","2","1","01","Furnizimi dhe ndërtimi I serrave bllok pëe nevojat të fermerëve të Komunës së Ferizajt","18.03.2016","60000","75180","","NSHKASTRIOTI1","","1","1","1"
"1","","5","4","7","45","Renovimi dhe mirëmbajtja e nyjeve sanitare në dy objektet e Brigadës Zjarrfikëse","18.03.2016","634.25","634.25","","N.T.P HIDRO COMMERCE","","1","1","1"
"1","42","5","2","1","45","Rregullimi I oborrit dhe vendosja e rrethojave të oborrit të zyres së gjendjes civile në Fsh.e Vjetër dhe fsh. Gaqkë Llot-I","23.03.2016","7500","5111.5","","NTSHTOPALLI","","1","1","1"
"1","43","5","2","1","45","Rregullimi I oborrit dhe vendosja e rrethojave të oborrit të zyres së gjendjes civile në Fsh.e Vjetër dhe fsh. Gaqkë Llot-II","23.03.2016","5000","3651.5","","NTSHTOPALLI","","1","1","1"
"1","44","2","2","1","93","Ritenderim-Furnizim me pjesë dhe mirëmbajtja e Automjeteve të Administrates Komunale dhe Institucioneve tjera që funksionojnë në kuadër të Komunës së Ferizaj","24.03.2016","5000","32981.8","","DPZEKLIPS","","1","1","1"
"1","45","5","2","1","45","Rregullimi I nxemjes qendrore në shkollën fillore Dëshmorët e Lirisë,Manastirc në komunën e Ferizajt","29.03.2016","20000","19458.8","","TERMOVISIONISHPK","","1","1","1"
"1","46","5","2","1","45","Asfaltimi I rrugës kryesore në fshatin Cërrnillë - Punë shtesë","04.04.2016","N/A","N/A","2955","Nnp Strassen&Tiefbau","","1","1","0"
"1","47","5","2","1","45","Asfaltimi I rrugës në lagjën e Çarkoshëve ne fshatin Komogllavë -Projekt dy vjeçarë - Punë shtesë","04.04.2016","N/A","N/A","7227","NnpArdi dhe Shpk Sinjali","","1","1","0"
"1","48","1","3","6","17","Frunizimi me uniformë (kostumë,kmishë,kravatë) për punëtorët e Komunës së Ferizajit","04.04.2016","6250","5448","","Artiu group","","1","1","1"
"1","49","5","2","1","45","Ndertimi I rrjetit të kanalizimit fekal në lagjën Miraj në fshatin Komogllavë","05.04.2016","20000","8695.64","","Arlindi shpk","","1","1","1"
"1","50","2","1","1","74","Hartimi I projekteve detale-                                      LOT I- Objektët","05.04.2016","28500","46972.5","","Pro Art ing dhe Hidro projekt","","1","1","1"
"1","51","2","1","1","74","Hartimi I projekteve detale-                                      LOT II- Kanalizimi dhe ujësjellësi","05.04.2016","28500","13134","","Vizion Projekt","","1","1","1"
"1","52","2","1","1","74","Hartimi I projekteve detale-                                                LOT III- Ndriçimi publik dhe instalime nëntokësore","05.04.2016","28500","14343.5","","Infra tech","","1","1","1"
"1","53","2","1","1","74","Haritmi I projekteve detale-                                          LOT IV- Rrugë,mure dhe ura","05.04.2016","28500","36984.54","","Vizion Projekt","","1","1","1"
"1","54","2","1","1","74","Hartimi I projekteve detale-                                                 LOT V- Shqyrtimet ekzaminimet                                          ","05.04.2016","28500","209828","","Ballkan Projekt","","1","1","1"
"1","55","5","2","1","45","Ndertimi I qerdhës së fëmijëve në fshatin Talinoc I Jerlive","13.04.2016","70000","46626.2","","Nnp Dionisi","","1","1","1"
"1","56","5","2","1","45","Zgjërimi dhe asfaltimi I rrugës në Fshatin Zaskok Lagjia Çerkini- Projekt dy vjeçarë","13.04.2016","100000","95377.1","","Npsh Bageri","","1","1","1"
"1","57","5","2","1","45","Asfaltimi I rrugës te ura në Bibaj që lidhë magjistralë Ferizaj-Gjilan projekt dy vjeçarë","14.04.2016","120000","77790.09","","ShpkEuroTrans","","1","1","1"
"1","58","1","4","7","01","Furnizimi me lule pranverore në sheshin e qytetit Ferizaj","14.04.2016","999","990","","N.P.SH IDEALI","","1","1","1"
"1","59","5","4","7","45","Rregullimi I varrezës së dëshmorit Afrim Abazi","14.04.2016","999","980.1","","N.P.N DYNAMIC COM","","1","1","1"
"1","60","1","2","1","01","Furnizimin e fermerëve me farë misri","19.04.2016","25000","21900","","NptFito Farma","","1","1","1"
"1","60","1","2","1","28","Furnizimi dhe instalimi I kamerave të sigurisë në Komunën e Ferizajit - Punë shtesë","18.04.2016","N/A","N/A","6946.5","Profesional alarm  LCC","","1","1","0"
"1","61","1","2","1","28","Furnizim montim dhe mirëmbajtja e shenjave horizontale dhe vërtikale të komunikacionit rrugoreë Komuna Ferizaj","20.04.2016","50000","39976.5","","ShpkSinjali","","1","1","1"
"1","62","5","2","1","45","Shtruarja me kubëza betoni në rrugën Mbreti Bardhyl - Punë shtesë","22.04.2016","N/A","N/A","1425.6","Npt Metro park","","1","1","0"
"1","63","5","2","1","45","Meremetimi I shkollës follore në fshatin Dremjak Lagjia e Muhaxherëve ","22.04.2016","20000","18991.2","","NnpArdi dhe Shpk Sinjali","","1","1","1"
"1","","5","4","7","45","Ndërtimi I rrjetit të kanalizimit në fsh. Zllatarë , Lagjja Ibish Mani","22.04.2016","1000","991.84","","N.P.Sh Enisi","","1","1","1"
"1","64","5","2","1","45","Ndërtimi I urës në fshatin Koshare","25.04.2016","20000","9938.45","","Ledi-Ing","","1","1","1"
"1","65","5","2","1","45","Shtruarja me kubëza në rrugën Asdreni,Komuna Ferizaj","25.04.2016","32000","16517","","Ntp Metro park","","1","1","1"
"1","66","1","4","7","01","Mbjellja e drunjëve dekorativ në qytet","03.05.2016","990","990","","KOPSHTII ARTË SH.P,K","","1","1","1"
"1","67","5","2","1","45","Vazhdimi I projektit me UN-Habitat faza II rregullimi I rrugës së re - Projekt dy vjeçarë","03.05.2016","222937.6","132118","","Nt Rahovica","","1","1","1"
"1","68","5","2","1","45","Asfaltimi I rrugës Agushi në lagjën Topojan,fshati Greme - Projekt dy vjeçarë","05.05.2016","44226","31144.8","","Eskavatori Company","","1","1","1"
"1","69","5","2","1","45","Asfaltimi I rrugës që lidhë fshatin Gaçkë me rrugën e Bozhdarhanës - lagjia Hasani","05.05.2016","50000","48888.6","","Burimi - E  shpk","","1","1","1"
"1","70","5","2","1","45","Rrethoja dhe rregullimi I varrezave te qytetit Ferzaj","11.05.2016","79685","22880.6","","Nnp Atc Com","","1","1","1"
"1","72","2","2","1","93","Regjistrimi I automjeteve të Administrates Komunale dhe institucioneve të tjera ë janë në kuadër të Komunës së Ferizajit","11.05.2016","30000","16165.82","","Kosova e Re Shpk","","1","1","1"
"1","73","5","2","1","45","Asfaltimi I rrugës në Greme lagjia Karameta - Projekt dy vjeçarë","10.05.2016","30000","20347.24","","Burimi - E  shpk","","1","1","1"
"1","74","5","2","1","45","Asfaltimi I rruges Milan Shuflaj - Projekt dy vjeçarë","16.05.2016","80000","44724","","Arlindi shpk dhe Berisha Company","","1","1","1"
"1","75","5","2","1","45","Asfaltimi I rrugës Ilmi Hashani dhe Feniks në lagjen Alitafaj në fshatin Greme - Projekt dy vjeçarë","16.05.2016","80000","82063","","Npsh Bageri","","1","1","1"
"1","76","4","2","1","74","Hartimi I hartës zonale të Komunës së Ferizajt","16.05.2016","100000","99900","","Instituti për Shkencë dhe Teknologji INSI","","1","1","1"
"1","77","1","2","1","40","Instalimi I trafos 160kvA për furnizimin me rrymë të objektit të qendrës për trajnimin e përpunuesve të drurit","16.05.2016","16766","16190","","Nsh Besa","","1","1","1"
"1","78","3","2","2","73","Mbështja e komunës së Ferizajt në Hartim të Planit Zhvillimor Komunal","24.05.2016","50000","49980","","INSISHPK","","1","1","2"
"1","79","5","2","1","45","Asfaltimi I rrugës në fshatin Sojevë lagjia Syla - Projekt dy vjeçarë - Punë shtesë","25.05.2016","N/A","N/A","15695","Berisha company","","1","1","0"
"1","80","5","3","6","45","Riparimi I tualeteve publike te nënkalimi - Ferizaj","25.05.2016","6000","4832.3","","Shpk OK Construction","","1","1","1"
"1","81","5","2","1","45","Rregullimi I oborrit dhe vendosja e rrethojës  ne zyrën e gjendjës civile në fshatin Gaçkë - punë shtesë","27.05.2016","N/A","N/A","363.25","Npsh Topalli","","1","1","0"
"1","82","1","2","1","01","Frunizimi dhe ndërtimi I serrave bllok për nevoja të fermerëve- Furnizim shtese","27.07.2016","N/A","N/A","5370","Nsh Kastrioti","","1","1","0"
"1","83","1","2","1","30","Furnizimi me toner(ngjyrë për printer) për nevojat e administratës komunale,shkollave,QKMF,BZ dhe QPS në Ferizaj","30.05.2016","17000","6307.1","","Rilindja Comerce","","1","1","0"
"1","84","5","3","6","45","Aneks ndërtimi I depos në Shtëpinë e Komunitetit - Ferizaj","30.05.2016","5000","4870.85","","Ntn Eg-En-Com","","1","1","1"
"1","85","2","4","7","73","Ekzaminimi dhe shqyrtimi I objektit të shkollës filloreVisar Dodani Varosh","27.05.2016","950","940","","N.SHTEST & ING","","1","1","1"
"1","86","5","4","7","45","Hapja e pusit te qendra për trajnimin e përpunuesve të drurit në fshatin Greme","31.05.2016","990","980","","N.SH BESA","","1","1","1"
"","87","2","4","7","73","Rividimi I projektit Ndërtimi I spitalit të Ferizajt","27.05.2016","1000","931.07","","N.N.SH ENI DESIGN","","1","1","1"
"1","88","1","2","1","33","Furnizim me mjete për repartin e stomatologjisë në QKMF Ferizaj","31.05.2016","18000","17871","","NtpAndident","","1","1","1"
"1","89","5","2","1","45","Ndërtimi I rrethojës në oborrin e objektit të qendrës për trajnimin e përpunuesve të drurit në fshatin Greme- Komuna Ferizaj","31.05.2016","11418.66","8755.14","","Azla-SM shpk","","1","1","1"
"1","90","5","2","1","45","Rregullimi I kanalizimit dhe asfaltimi I rrugës Qamil Ilazi-Projekt dy vjeçarë","01.06.2016","41671.33","32222.16","","Linda shpk","","1","1","1"
"1","91","2","3","6","60","Bartja e nxënësve me aftësi të kufizuar në realicionin Ferizaj - Prizren dhe anasjelltas Prizren - Ferizaj","02.06.2016","3500","3290","","Merkatori Sha","","1","1","1"
"1","92","1","2","1","33","Furnizimi me paisje mjekësore në QKMF Ferizaj","03.06.2016","17000","16610","","Ntp Atom Med","","1","1","1"
"1","93","5","2","1","45","Asfaltimi I rrugës Kadri Zeka shtresa e dytë- Projekt dy vjeçarë","03.06.2016","82015","39473","","Eskavatori Company","","1","1","1"
"1","94","5","2","1","45","Asfaltimi I rrugës Xafer Deva Ferizaj","03.06.2016","35000","32725.19","","Nnp Strassen&Tiefbau","","1","1","1"
"1","95","5","2","1","45","Lot-I - Ndërrimi I dritareve dhe meremetimi I rrethojës në shkollën fillore fsh.Rakaj","06.06.2016","17000","14789.2","","Azla -SM SH.P.K","","1","1","1"
"1","96","5","2","1","45","Lot- II- Ndërtimi I rrethojës në shkollën fillore në fsh. Prelez I Muhaxherëve","03.06.2016","15000","10077.4","","NPZ :METALIKU","","1","1","1"
"1","97","5","2","1","45","Lot-III- Rregullimi I rrethojës dhe fushës sportive në shkollën fillore në fsh. Nerodime e Ulët","15.06.2016","18000","15905.6","","Konz. REAL COMPANY & ARCH - ndërtimiSHPK","","1","1","1"
"1","98","1","3","6","22","Furnizimi me paisje të imta për ujësjellës dhe kanalizimi në QKMF","03.06.2016","3000","2853.5","","Ntp EL-Shpetimi","","1","1","1"
"1","99","5","2","1","45","Asfaltimi I rrugës Mujë Krasniqi Punë shtesë","10.06.2016","N/A","N/A","870","Nnp Strassen&Tiefbau","","1","1","0"
"1","100","1","4","7","17","Furnizim maica dhe pantollone për punëtorët e Brigadës Zjarrfikëse në Ferizaj","10.06.2016","1000","979.2","","NPSH STAR GRAF","","1","1","1"
"1","101","1","4","7","17","Furnizim me këpucë për puntorët e Brigadës Zjarrfikëse në Ferizaj","10.06.2016","1000","982.8","","NTP PRO-MIX","","1","1","1"
"1","102","5","2","1","45","Shtruarja me kubëza betoni në rrugën Beteja e Kosharës Ferizaj","10.06.2016","17000","12440.4","","Euro Group dhe Euro Trans","","1","1","1"
"1","103","1","2","1","","Instalimi I trafos 160kvA për furnizimin me rrymë të objektit të qendrës për trajnimin e përpunuesve të drurit - Punë shtesë","14.06.2016","N/A","N/A","1601","Nsh Besa","","1","1","0"
"1","103A","1","4","7","28","Furnizim me gypa , pompë dhe hidrofor në fsh. Greme , Komuna Ferizaj","14.06.2016","900","900","","N.SH BESA","","1","1","1"
"1","104","5","2","1","","Asfaltimi I rrugës në fshatin Zllatar - Projekt dy vjeçarë- Punë shtesë","15.06.2016","N/A","N/A","20040.74","Papenburg & Adriani Company","","1","1","0"
"1","105","5","2","1","45","Asfaltimi I rrugës te Sherret - Projekt tre vjeçarë,Ferizaaj","17.06.2016","100000","99946.5","","Knpsh Papenburg & Adriani company","","1","1","1"
"1","106","5","2","1","45","Kanalizimi atmosferik dhe zgjërimi I rrugës Sander Prosi - Projekt dy vjeçarë","17.06.2016","56356.8","38999.98","","Burimi - E  shpk","","1","1","1"
"1","107","5","2","1","45","Asfaltimi lidhja e lagjës së Cakajve me shkollën,Mirosalë - Projekt dy vjeçarë","17.06.2016","389000","286333.27","","Burimi - E  shpk","","1","1","1"
"1","108","5","2","1","","Rregullimi I oborrit dhe vendosja e rrethojave të oborrit në zyrën e gjendjës civile ne Fshatin e Vjetër LOT I - Punë shtesë","17.06.2016","N/A","N/A","506","Npsh Topalli","","1","1","0"
"1","109","2","1","1","67","Perkrahja e fermereve per subvencionimin e kamatave ne sektorin e bujqesise","22.06.2016","597635","597635","","BPB","","1","1","1"
"1","110","1","2","1","01","Ritenderim:Furnizimin e tenderëve  me zgjoje të bletëve","20.06.2016","33333","28200","","Nrp Bletaria Egzoni","","1","1","1"
"1","111","2","2","1","93","Trajtimi I qenëve endacak","20.06.2016","20000","19980","","Nsh Veterina Farm","","1","1","1"
"1","112","5","2","1","45","Asfaltimi I rrugës në fshatin Rakaj - Projekt dy vjeçarë","23.06.2016","129000","129292.78","","Ntp Begisholli","","1","1","1"
"1","113","5","2","1","","Meremetimi I shkollës follore në fshatin Dremjak -Punë shtesë","24.06.2016","N/A","N/A","1215","Nnp Ardi dhe Shpk Sinjal","","1","1","0"
"1","114","5","2","1","45","Asfaltimi I rrugës Halit Sejda me rrugën Ymer Gashi ne fshatin Talinoc I Muhaxherëve - Projekt dy vjeçarë","27.06.2016","123652.4","149701.7","","FSA Group shpk dhe Pro & Co group shpk","","1","1","1"
"1","115","5","2","1","45","Asfaktimi I rrugës në Koshare- Projekt dy vjeçarë","28.06.2016","172000","177062.72","","Bageri Company","","1","1","1"
"1","116","5","2","1","45","Ujësjellësi dhe asfaltimi I rrugës në lagjën Bajram Curri në fshatin Gaçkë - Projekt dy vjeçarë","01.07.2016","130000","104027.85","","Burimi - E  shpk","","1","1","1"
"1","117","5","2","1","45","Asfaltimi I rrugës në fshatin Bibaj - Projekt tre vjeçarë","07.07.2016","240000","318071.03","","Bageri Company","","1","1","1"
"1","118","5","2","1","45","Asfaltimi I rrugës Atanas Athanasi dhe lidhja me magjistralen- Projekt dy vjeçarë","07.07.2016","67000","48863.24","","Burimi - E  shpk","","1","1","1"
"1","119","5","2","1","45","Asfaltimi I rrugivave ne fshatin Prelez të Muhaxherëve - Projekt tre vjeçarë","07.07.2016","224500","224434.5","","Strassen& Tiefbau","","1","1","1"
"1","120","2","2","1","74","Përmbushja e nevojave ligjore për shërbime për kryetarin e komunës dhe zyrën ligjore të projektit Përfaqësimi I zyrës ligjore në proceset gjyqësore të Komunes së Ferizajit","12.07.2016","10300","10236","","Admir Salihu","","1","1","1"
"1","121","5","2","1","45","Asfaltimi I rrugës dhe shtegut për biciklist,Parku I Lirisë deri te shkolla në Balaj - Projekt tre vjeçarë","13.07.2016","358000","357011.41","","Arlindi shpk dhe Berisha Company","","1","1","1"
"1","122","5","2","1","45","Asfaltimi I rrugës Gaçkë e  Epërme,projekt tre vjeçarë","13.07.2016","244300","244300.79","","Asfaltimi I rrugës Gaçkë e  Epërme,projekt tre vjeçarë","","1","1","1"
"1","123","1","2","1","27","Furnizimi dhe montimi I kontinierëve nëntokësor për mbeturina në qytetin e Ferizajt","13.07.2016","30000","26700","","German Construction Group","","1","1","1"
"1","124","5","2","1","45","Asfaltimi I rruges Rahovice-Mirashe dhe rrugicave ne fshatin Rahovice- Pojekt tre vjeqare","14.07.2016","200000","137348.71","","ESKAVATORI COMPANY","","1","1","1"
"1","125","5","2","1","45","Asfaltimi I rrugës përgjatë hekurudhës,Komuna Ferizaj","18.07.2016","192000","191155.97","","Burimi - E  shpk","","1","1","1"
"1","126","5","2","1","45","Asfaltimi I rrugës se Fabrikës së Ujit dhe rrugicave në Pleshinë ","22.07.2016","120000","118794.08","","Arlindishpk & Berisha Company ","","1","1","1"
"1","127","5","2","1","45","Asfaltimi I rrugicave ne rrugen Kadri Zeka","26.07.2016","110000","77284.25","","Papenburg & Adriani Company","","1","1","1"
"1","128","1","2","1","30","Furnizimi dhe mirembajtja e paisjeve te teknologjise:kompjutereve,printereve dhe fotokopjeve per nevojat e administrates komunale dhe institucioneve te tjera te cilat funksionojne ne kuader te Komunes Ferizaj","29.07.2016","35000","19668","","N.SH DataProgNet","","1","1","1"
"1","129","5","2","1","45","Asfaltimi I rrugës ne Lloshkobare- Projekt dy vjeçarë","01.08.2016","220000","219758.73","","Eskavatori Company","","1","1","1"
"1","130"," 5","2","1","45","Asfaltimi I rrugës Luigj Gurakuqi","01.08.2016","85000","73461.7","","Bageri Company","","1","1","1"
"1","131","5","2","1","","Përfundimi I kanalizimit ne fshatin Mirash - Aneks","02.08.2016","N/A","N/A","5241.5","Konz.Arlindi shpk & Pro &Co goup","","1","1","0"
"1","132","5","2","1","45","Asfaltimi I rrugës Nerodime-Balaj dhe rrugëve ne fshatin Balaj - Projekt tre vjeçarë","04.08.2016","292000","291808.47","","Rahovica Comerce","","1","1","0"
"1","134","1","4","7","20","Mbjellja e drunjëve dekorativ në qytet në rrugën Dëshmorët e Kombit","10.08.2016","1000","998.07","","Kopshti I artë shpk","","1","1","1"
"1","135","5","2","1","45","Asfaltimi I rrugëve në fshatin Dardani - Projekt tre vjeçarë","11.08.2016","345000","342923.46","","Konz.Arlindi shpk & Pro &Co goup","","1","1","1"
"1","139","1","2","1","34","Ritenderim II- Blerja e automjeteve Për administraten Komunale Ferizaj Lot IV 1 (një) MINIBUS","05.09.2016","45000","19900","","NTMORINA AUTOMOBILE","","1","1","1"
"","140","5","3","6","45","Meremetimi I shkolles fillore Dy Dëshmorët në Talionvc të Muhaxherëve","17.08.2016","2800","2156","","Azla-SM shpk","","1","1","1"
"1","141","2","4","7","90","Mirmbajtja e gropës septike në fshatin Bablak","16.08.2016","1000","988","","Bali ComerceSHPK","","1","1","1"
"1","142","1","2","1","33","Furnizim me material mjekesore ne QKMF","18.08.2016","40000","79691.7","","NSHT NeraMed","","1","1","1"
"1","143","5","2","1","45","Renovimi I nyjeve sanitare ne Sh.FAstrit Bytyqi","19.08.2016","7989","5503","","Azla-SM shpk","","1","1","1"
"1","144","5","2","1","45","Ndertimi I kanalizimit dekal ne Rr.Isa Boletini  te ish- Kombinati I Drurit - Aneks ","22.08.2016","N/A","N/A","1201.75","Konz.Pro Co Group dhe Arlindi shpk","","1","1","0"
"1","145","1","3","6","33","Furnizim me medikamente(barna)per Shtepine e Komunitetit ne Ferizaj,Ritenderim","22.08.2016","3000","2125","","NSHT NeraMed","","1","1","1"
"1","146","5","2","1","45","Asfaltimi I rruges qe lidhe fshatin Gaçkë me rrugen e Bazhdarhanes -Lagjia Hasani - Aneks","23.08.2016","N/A","N/A","3499.4","Konz.Burimi E dhe Dekor group shpk","","1","1","0"
"1","147","5","2","1","45","Shtruarja me kubeza betoni ne rrugen Asdreni - Aneks","23.08.2016","N/A","N/A","996.75","Npt Metro park","","1","1","0"
"1","148","1","3","6","40","Furnizimi me material dhe kyqja ne TS 630 KVA ne objektin e shkolles se mesme ekonomik","22.08.2016","8000","7777.5","","Nsh Besa","","1","1","0"
