"","1","2","2","1","93","Shërbimet e pastrimit dhe mirëmbajtjes së objekteve komunale","01.05.2016","86000","73152.12","0","AB CLAIN & AB GUNDER.","Lipjan ","1","1","2"
"","2","1","2","1","11","Furnizimi me derivate të naftës për të gjitha njësite shpenzuese të komunës","22.02.2016","95000","95000","0","KUSHTRIMI PETROLL","Viti","1","1","1"
"","3","5","3","6","45","Rregullimi i kanalizmit te ujërave fekal ne lagjen Pira në fshatin Pozheran","10.02.2016","9900","9588","0","ARLINDI","Ferizaj ","1","1","1"
"","4","1","3","6","93","Furnizimi me material higjienik për të gjitha njësit shpenzuese të komunës","30.05.2016","9200","5419.04","0","EL SHPETIMI","Podujeve ","1","1","1"
"","5","5","3","6","45","Hapja e kanalit dhe rregullimi i shtratit të lumit Morava","10.02.2016","9850","9347.58","0","N-PROJEKT","Viti ","1","1","1"
"","6","2","2","1","30","Mirëmbajtja dhe servisimi i aparaturave të rëntegenit, stomatologjisë dhe pajisjeve laboratorike (LOT I )","02.03.2016","29401.5","24853.52","0","MEDIKAL","Prishtine","1","1","1"
"","6","2","2","1","30","Mirëmbajtja dhe servisimi i aparaturave të rëntegenit, stomatologjisë dhe pajisjeve laboratorike ( LOT II)","02.03.2016","11139","10653","0","BIO LAB","Gjilan ","","",""
"","7","2","2","1","93","Pastrimi i rrugëve, trotuareve dhe mirëmbajtja e varrezave të dëshmorëve, lumit dhe Parqeve në Viti","02.03.2016","55589.52","55474.66","0","ECOHIGJIENA","Gjilan ","1","1","1"
"","8","1","2","1","33","Furnizimi me barna për nevojat e QKMF-s ","16.03.2016","25469.1","18888","","LIRI MED","Prishtine","1","1","1"
"","9","2","2","1","74","Hartimi i projekteve ideore dhe kryesore (zbatuese) sipas kërkesave të komunës së Vitisë","05.04.2016","45000","45000","","Pro Ing lot I dhe II. Delta Infra Lot II &IV.  Imn test beton Lot V","","1","1","1"
"","10","2","4","7","93","Transporti i nxenesve me nevojat te veçanta ne relacionin Pozheran-Peje-Pozheran","29.01.2016","940","925","","MERKATORI","Gjilan ","1","1","1"
"","11","1","3","6","2","Furnizimi me lënde djegëse (pelet) për nevojat e Ambulantës në Pozheran","26.02.2016","5500","4470","0","GRESA COMMERCE","Prizren ","1","1","1"
"","12","1","3","6","78","Furnizimi me dokumente shëndetsore, reçeta per barna, urdhrësa dhe regjistra","18.03.2016","4330","4180","0","AGIMI DE","Deqan ","1","1","1"
"","13","1","3","6","74","Furnizimi me kurora dhe buqeta lulesh","10.03.2016","2000","1992.5","0","DYLI MERMER","Viti ","1","1","1"
"","14","2","2","1","40","Mirëmbajtja e ndriçimit publik ne qytetin e Vitisë dhe vendbanimet tjera","19.08.2016","15000","11420.7","0","TERMOMONTIMI","Prishtine ","1","1","1"
"","15","5","2","1","45","Ndërtimi i ambulantës në fshatin Skifteraj","21.04.2016","30000","24029.54","0","BRAHIMI","Viti ","1","1","1"
"","16","2","3","6","93","Shërbimet e skenografise; baner, ndriqim profesional, podium, zerimi ne ambiente te mbyllura, të hapura dhe karrige","","9875","0","0","Nuk eshte nenshkrua kontrata.","","1","1","1"
"","17","1","2","1","78","Furnizimi me material të shtypur, reklamues, të gravuar dhe solemn për nevojat e komunës së Vitisë","29.04.2016","28000","10566","0","VIZUAL MEDIA+& VIVA PRINT","Viti  ","1","1","1"
