"2","19","5","2","1","50","Rregullimi I hapsirës publike pranë rr.Beqir Kastrati ","16.06.2016","123451.1","77938.3","","Hidro Project & Engrup","","1","1","1",""
"1","20","5","2","1","50","Molerimi I mbrendshëm I objekteve shkollore","30.05.2016","40000","22125","","Toni","","1","1","1",""
"2","21","5","2","1","50","Riparimi I kanaleve të ujitjes në zonat rurale ","17.06.2016","20000","15045.1","","CO-ING","","1","1","1",""
"1","23","5","2","1","45"," Ndërtimi-asfaltimi I rrugës në fshatin  Gerqinë – Rexhep Alija","15.06.2016","78515.54","49897.07","","KAG Asphalt Company","","1","1","1",""
"2","24","5","2","1","45"," Ndërtimi-asfaltimi I rrugës në fshatin  Gërgoc","20.06.2016","180781.86","120522.52","","Joos&Krasniqi-Bazë","","1","1","1",""
"1","25","2","1","1","93","Mirëmbajtja dhe zgjerimi I rrjetit të ndriҫimit publik në Komunën e Gjakovës","02.08.2016","600000","312610.65","","Bau Energy&Al Trade","","1","1","1",""
"2","26","1","2","1","34","Furnizim me automjete për nevojat e Komunës së Gjakovës ","11.07.2016","24000","23900","","AGS","","1","1","1",""
"1","27","5","2","1","50","Renovime në shkolla , pj.I ","06.07.2016","9200","7191.9","","El-Com","","1","1","1",""
"1","27","5","2","1","50","Renovime në shkolla , pj. II","06.07.2016","22600","17382.16","","El-Com","","1","1","1",""
"1","28","5","2","1","45","  Ndërtimi-asfaltimi I rrugës në fshatin  Zhub ","10.08.2016","326478.62","149384.8","","Viktori Com&Benita Company","","1","1","1",""
"1","30","2","2","1","93","Mirëmbajtja-Pastrimi I objekteve të KPSh-së dhe QPS-së","20.10.2016","73963","73062.98","","Zona Park","","1","1","1",""
"2","31","5","3","6","45","Ndërtimi I urës në fshatin Raqë ","27.06.2016","6975","6700","","Zena","","1","1","1",""
"1","32","5","2","1","50"," Intervenimet emergjente","20.10.2016","28870","28185","","Bala","","1","1","1",""
"2","33","1","2","1","28","Furnizimi me 30 centrifuga gjysëmautomatike për nxjerrjen e mjaltës","25.07.2016","12490","10740","","Gruda","","1","1","1",""
"1","34","5","2","1","45","Rrethime të  oborreve në shkolla ","09.08.2016","49354","37697.5","","Pleqja& Idea Project, ","","1","1","1",""
"1","36","1","3","6","31","Blerja dhe vendosja e kamerave të sigurisë","26.07.2016","9820","7582.94","750","Armakos","","1","1","1",""
"1","37","2","2","1","93","Mbikëqyerja Profesionale e Projekteve Investive Komunale","31.08.2016","94939","90252.25","","AL-Engineering & Project Plus","","1","1","1",""
"1","38","5","2","1","45","Ndërtimi I terreneve sportive në disa shkolla","09.08.2016","49592","39270.4","","Korben","","1","1","1",""
"2","39","5","2","1","45","Ndërtimi I urës në fshatin Devë","08.08.2016","20351.99","15195.3","","Royal Cert ","","1","1","1",""
"2","40","5","2","1","45","Ndërtimi I pendës së ujitjes në fshatin Shqiponjë dhe 50m kanal të ujitjes","16.08.2016","39974","29682","","VB Tofaj","","1","1","1",""
"2","41","1","2","1","31","Shenjëzimi dhe rritja e sigurisë në trafik vendosja e tabelave udhëtreguese për objektet me interes  në qytetin e Gjakovës","12.08.2016","27776","27673.36","","Vivaprint & Eing Com ","","1","1","1",""
"2","42","5","2","1","45","Ndërtimi-Asfaltimi I rrugës Aleksandër Mojsiu","02.09.2016","76691.4","58416.04","","Euroasphalt","","1","1","1",""
