"1","44","5","2","1","50","Renovimi i katit të dytë në objektin e QKMF-së","01.07.2015","111325","59127.2","5873","Hoti","","1","1","1"
"2","45","1","3","6","20","Furnizim me lëndë djegëse-pelet","02.06.2015","3.267,00","2.821,50","","Agro-Drinia","","1","1","1"
"1","46","1","3","6","28","Furnizim me karrika lidhëse për sektorin e gjendjes civile (ofiqarisë) ","02.06.2015","1950","1950","","Doglas","","1","1","1"
"2","47","5","3","6","50","Sanimi i urës te Taphanet afër shkollës fillore Këlmend Rizvanolli","03.06.2015","8400","8348.94","","Fidani-L","","1","1",""
"2","48","5","3","6","50","Sanimi i urës në fshatin Trakaniq ","03.06.2015","5600","5503","","Vizion Plus","","1","1","1"
"1","49","5","3","6","45","Ndërtimi dhe funksionjalizimi e qendrës grumbulluese të qumshtit në fshatin Lipovec ","04.06.2015","15000","9753","","Arcproject","","1","1","1"
"1","50","5","2","1","45","– Ndërtimi  dhe riparimi I rrjetit të kanalizimit të ujrave të zeza, atmosferk dhe të ujësjellësit  / pj.I-rë ","07.08.2015","99250","29767.58","","Euroasphalt","","1","1","1"
"1","50","5","2","1","45","– Ndërtimi  dhe riparimi I rrjetit të kanalizimit të ujrave të zeza, atmosferk dhe të ujësjellësit  / pj. II-të","07.08.2015","750","1.66","","Euroasphalt","","1","1","1"
"2","51","1","3","6","27","Sigurimi i dyerve hyrëse dhe dritareve në Skollën e Parë Shqipe ","11.06.2015","1460","1460","","Çlirimi Metal","","1","1","1"
"2","52","5","2","1","50","Renovimi i Zyrave të vendit ","15.07.2015","12500","9961.55","","Zena","","1","1","1"
"1","53","1","3","6","1","Furnizim me paisje të qendrës grumbulluese të qumshtit në fshatin Lipovec","09.06.2015","6350","5998","","Agroteknka","","1","1","1"
"1","54","1","3","6","31","Furnizim me paisje elektronike","12.06.2015","5070","5070.5","","Kibernetika","","1","1","1"
"2","55","2","2","1","93","Mirëmbajtja e gjelbërimit të qytetit dhe mbjellja e fidaneve të drunjëve dekorativ dhe luleve","21.07.2015-","184386","65373.1","","Victory Com & Toifor","","1","2","1"
"2","56","1","3","6","28","Furnizim me material zyrtar ","19.06.2015","2661.1","2661.1","","SN Computer","","1","1","1"
"2","57","2","3","6","93","Studimi i fizibilitetit për hapësirat dhe ndërtimin  e objektit për parkim të atomjeteve","17.08.2015","7000","6844","","ACA-Audit & Consuling Associates","","1","1","1"
"2","58","1","2","1","28","Furnizim me ulëse për parqe , shporta – kapak të pusetave  dhe ujëmbledhësve  ","22.07.2015","63000","47160","","Daqa","","1","1","1"
"2","60","5","2","1","45","Renovimi i shkollave H.Zajmi, Yll Morina dhe G.Tërbeshi në Komunën e Gjakovës   ","27.07.2015","24871","24690.4","","Eltoni.Com & PE-VLA-KU","","1","1","1"
"2","61","5","3","6","45","Hapja e puseve në disa shkolla të Komunës së Gjakovës ","10.07.2015","9715","9715","","Geodrealing","","1","1","1"
"2","62","5","3","6","45","Shtruaja e platove  me kubëza betoni në shkollat Selman Riza-Gjakovë dhe Ardhmëria","07.07.2015","9930","9854","","Fidani-L","","1","1","1"
"1","63","5","2","1","45","Ndërtimi i rrethrrotullimit në rrugën UҪK-Kolë Lleshi ","19.08.2015","190385.3","112790.71","","Euroasphalt","","1","1","1"
"2","64","5","2","1","45","Ndërtimi-asfaltimi i rrugës Fehmi Agani","10.08.2015","347143.85","198119.8","","Benita Company&Jehona&Victory Com","","1","1","1"
"2","65","5","2","1","45","Ndërtimi i memorialit në fshatin Ponoshec","12.08.2015","18341.3","16297.4","","VB Tofaj","","1","1","1"
"1","66","1","3","6","1","Furnizim me gërshërë pneumatike për vreshtarë","08.07.2015","5000","5800","","Haxhijaha","","1","1","1"
"1","68","1","3","6","20","Furnizim  me  inventar në I.P. Ganimete Tërbeshi  – lokali Devë ","28.07.2015","6250","5994","","Krasniqi-AS","","1","1","1"
"2","69","1","2","1","31","Furnizimi dhe instalimi i kamerave  vëzhguese në objektin e Gjimnazit H.Dushi në Gjakovë ","27.07.2015","9887.05","8790","","Matrix - Computers","","1","1","1"
"1","70","5","2","1","45","Ndërtimi i aneksit në sh.f.M.Bakija në Komunën e Gjakovës","21.09.2015","65991.8","49669.5","","Fidani-L","","1","2","1"
"2","71","5","2","1","45","Rrethime dhe rregullime të oborreve të shkollave","22.10.2015","23633","20738.2","","Ing-Projekt","","1","2","1"
"2","72","5","2","1","50","Renovime në disa shkolla","13.10.2015","19770.6","19770.6","","Reing","","1","1","1"
"2","73","2","1","1","93","Mirëmbajtja e rrugeve urbane dhe rurale  - pj.I-rë","01.12.2015","259370.8","259370.8","","Çabrati","","1","2","1"
"1","73","2","1","1","93","Mirëmbajtja e rrugeve urbane dhe rurale  - pj.II-të","01.12.2015","120000","120000","","Ve-Mor","","1","2","1"
"1","73","2","1","1","93","Mirëmbajtja urbane e rrugeve dhe rurale  - pj.III--të","01.12.2015","80000","80000","","Lekaj","","1","2","1"
"2","74","2","3","6","93","Organizimi i logjistikës për Konferencë të Investitorëve","28.07.2015","2400","2316","","EZ Vision L.L.C","","1","1","1"
"2","75","1","3","6","20","Furnizim me inventar në muzeun e Abdullah Pashë Drerit  ","09.09.2015","4765","4765","","Mebelstil","","1","1","1"
"2","76","5","3","6","50"," Renovimi i muzeut- kullës së Abdullah Pashë Drerit  ","09.09.2015","5727.8","5727.8","","Reing","","1","1","1"
"2","77","5","2","1","45","Sanimi I gropave me asfalt'","08.09.2015-","200000","52253.17","","Joos Krasniqi-Bazë","","1","1","1"
"3","78","1","3","6","20","Furnizim me inventar për sh.f.M.Bakja  ","14.08.2015","1439","1439","","Ardi","","1","1","1"
"1","79","2","2","1","74","Punmi I Planit Rregullues Urban të Hollësishëm të potezit përgjatë  rrugës Dëshmorët e Lirisë  ana lindore dhe përendimore","10.11.2015","13092","8690","","Urban Plus","","1","1","1"
"2","80","5","2","1","45","Ndërtimi i pendës së ujitjes në fshatin Bec ","14.09.2015","66488.3","35751.22","3478.63","VB-Tofaj","","1","1","1"
"1","81","1","1","1","11","Furnizim me naftë për ngrohje","30.09.2015","294000","243432","","Petrol Company","","1","1","1"
"1","83","5","2","1","45","Ndërtimi –asfaltimi i rrugës në fshatin Bec-Lagjia e Halilajve","21.09.2015","174768.1","124541.06","","Joos&Krasniqi-Bazë","","1","1","1"
"2","84","5","3","6","45","Hapja e puseve në Komunën e Gjakovës","28.08.2015","9875","8800","","Geodrealing","","1","1","1"
"2","85","2","3","6","93","Furnizimi,montimi,rimbushja dhe servisimi i aparateve kundër zjarrit(AKZ) për nevojat e Komunës së Gjakovës","28.08.2015","9983.4","9983.4","","Vigjilenca","","1","1","1"
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","10985.8","10985.8","","Arti Taxi; ","","1","",""
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","59850","59850","","Çlirimi; ","","1","",""
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","35005.6","35005.6","","Edonisi Tours","","1","",""
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","51806.16","51806.16","","Dreni","","1","",""
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","55955.76","55955.76","","Meti Comerc","","1","",""
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","20601.7","20601.7","","Ekremi Tours","","1","",""
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","21838.6","21838.6","","Armend Tours ","","1","",""
"2","87","2","1","1","60","Transporti i nxënësve në relacione të ndryshme","23.11.2015","25230.1","25230.1","","Destani Trans","","1","",""
"2","88","1","1","1","23","Furnizim me derivate të naftës për nevojat e Komunës së Gjakovës     ","04.11.2015","164647.5","164647.5","","Petrol Company","","1","1","1"
"2","89","2","3","6","93","Promovimi i aktiviteteve komunale në mediat qendrore  ","21.10.2015","9986","9870","","A.L.Kosova Pres","","1","1","1"
"1","90","1","3","6","1","Furnizim me paketa të plastikës 20kg për vreshtarë dhe punëtorë","16.09.2015","9500","9299.07","","Agro Celina","","1","1","1"
"2","91","5","3","6","50","Adaptimi i Shkollës së Parë Shqipe për zyret e DKA  ","21.09.2015","6000","5985.5","","Arcproject","","1","1","1"
"1","92","1","2","1","1","Furnizim me makina mjelëse star – impiante profesionale","01.12.2015","30000","24900","","Star-Impiante Profesionale","","1","1","1"
"2","93","5","2","1","50","Renovimi i ngrohjeve qendrore në disa shkolla","07.12.2015","62982.5","48785","","Ejona","","1","1","1"
"1","94","1","2","1","1","Furnizim me motokultivator të dorës    ","03.11.2015","12000","7900","","Haxhijaha","","1","1","1"
"1","95","5","3","6","50","Renovimi i nyjeve sanitare në zhveshtoren e teatrit","01.10.2015","9953.5","9932.5","","Arcproject","","1","1","1"
"2","96","5","3","6","45","Ndërtimi i trotuareve,drenazhave dhe muret kufizuese në objektin e qerdhes G.Tërbeshi- Lokali Devë   ","08.10.2015","5360","5355.2","","Fidani-L","","1","1","1"
"2","97","1","3","6","28","Furnizim me stufa në disa shkolla të Komunës së Gjakovës  ","15.10.2015","9950","9750","","Çlirimi Metal","","1","1","1"
"2","98","1","3","6","31","Furnizim me klima për zyrat e Komunës    ","15.10.2015","1355","1310",""," Enisi-D","","1","1","1"
"1","99","5","2","1","45","Ndërtimi-Asfaltimi i rrugës Ymer Prizreni    ","10.11.2015","139363.96","89329.9","","Joos & Krasniqi-Bazë","","1","1","1"
"3","100","5","2","1","45","Realizimi i projektit të fontanës në parkun e qytetit dhe demolomi i fontanës ekzistuese","10.12.2015","39232","38932.4","","Pleqja","","1","2","1"
"1","101","1","2","1","15","Furnizim me  bukë dhe kifle për institucionet shkollore  ","12.11.2015","12100","9525","","Mabes","","1","2","1"
"1","102","5","3","6","50","Rehabilitimi – instalimi i kaldajave për pjesën e teatrit","21.10.2015","9970","9723","","Fanker","","1","1","1"
"2","103","5","2","1","45","Ndërtimi i urës në rrugën Petro Nini Luarasi në Gjakovë    ","10.11.2015","97697.02","73628.93","","Arfa","","1","2","1"
"2","105","5","2","1","45","Ndërtimi i kanaleve të ujitjes në zonat rurale","01.12.2015","56000","44788.13","","Fidani-L","","1","1","1"
"1","106","5","3","6","45","Ndërtimi dhe sanimi i rrugës me kubëza të Gllarevës në varrezat e Dëshmorëve në fshatin Shqiponjë","05.11.2015","9897.5","9880","","Fidani-L","","1","","1"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
"1","107","2","3","6","73","Strategjia për zbatimin e standardeve të rritjes tek fëmijët e posalindur deri në 5 vjeҫ në Komunën e Gjakovës","11.11.2015","9700","9676.5","","ASD Group","","1","1","1"
"1","108","5","3","6","31","Furnizim me 60 shtretër për fjetje për studentët e Konviktit në Gjakovë","06.11.2015","2700","2610","","Korabi - G ","","1","1","1"
"2","109","1","3","6","31","Furnizim me arkivole dhe kurora","24.11.2015","9889","8906","","Mimoza","","1","1","1"
"1","110","1","3","6","31","Vendosja e kamerave në hapësirat publike të Komunës","24.11.2015","2938.2","2914.6","","Fiberlink","","1","1","1"
"2","111","1","3","6","31","Furnizim me paisje elektronike për nevojat e Komunës dhe disa shkolla në Komunën e Gjakovës ","24.11.2015","9540","9495","","Kibernetika","","1","1","1"
"2","112","1","3","6","20","Furnizim me mobilje për nevojat e Komunës së Gjakovës    ","02.12.2015","5369","5367","","Nobeli","","1","1","1"
"2","113","1","3","6","20","Furnizim me banka dhe karrika shkollore ","03.12.2015","9468","9468","","Metali","","1","1","1"
"2","114","5","3","6","50","Molerimi dhe renovimi në objektin e Komunës së Gjakovës ","02.12.2015","3164.25","2925.25","","Arctproject","","1","1","1"
"1","115","1","3","6","1","Furnizim me spërkatëse,teleskop dhe gërshërë ","08.12.2015","8400","7824","","Toma Comerce","","1","1","1"
"3","116","5","3","6","50","Renovimi i nyjeve sanitare  në sh.f.Sh.Kurti – Novosellë e Epërme ","03.12.2015","6034","5991","","Fidani-L","","1","1","1"
"2","117","2","3","6","93","Organizimi I festave të fundvitit","03.12.2015","9990","9880","","Finesë","","1","1","1"
"1","120","1","3","6","31","Furnizim me projektor,shtëpiza dhe aparate fotokopjuese për disa shkolla në Komunën e Gjakovës","17.12.2015","3770","3405","","Nobeli","","1","1","1"
"","124","1","3","6","15","Furnizim me dhurata për Vitin e Ri","29.12.2015","3750","3500","","Landi Star","","1","1","1"
"1","1","2","4","7","93","Servisimi dhe mirembajtja e paisjeve QKMF-KPSH","","998","998","","Statori","","1","1","1"
"2","2","1","4","7","28","Furnizim me karrika levizese","","1000","999.2","","SN Computer","","1","1","1"
"1","3","1","4","7","28","Furnizim me tuba lidhse","","705","705","","Pro-Tex","","1","1","1"
"1","4","1","4","7","28","Furnizim me bateri me gjenerator","","140.25","140.25","","Eurogoma","","1","1","1"
"1","5","1","4","7","20","Furnizim me orendi per zyre","","754","754","","Edeni-BD","","1","1","1"
"1","6","1","4","7","28","Furnizim me bateri","","525.2","525","","Eurogoma","","1","1","1"
"1","7","1","4","7","31","Furnizim me makine kositese","","260","215","","Aga","","1","1","1"
"3","8","2","4","7","50","Lyerja e bibliotekes sh.f.Yll Morina","","424.6","424.6","","Finesse","","1","1","1"
"3","9","1","4","7","21","Furnizim me lektyra shkollore","","425","425","","Nobeli","","","1","1"
"3","10","2","4","7","50","Renovimi I klases M.Bakija","","561","561","","Arcproject","","1","1","1"
"1","11","1","4","7","31","Furnizim me hidrofor","","300","280","","Tani","","1","1","1"
"1","12","1","4","7","20","Furnizim me inventar per salle","","850","850","","Imi","","1","1","1"
"1","13","1","4","7","31","Furnizim me frigorifer","","190","179","","B&M Electronics","","1","1","1"
"1","14","1","4","7","20","Furnizim me dollapa,karrike dhe tavoline","","610","600","","Kibernetika","","1","1","1"
"1","15","1","4","7","30","Furnizim me llaptop","","370","350","","Nobeli","","1","1","1"
"1","16","1","4","7","30","Furnizim me printera","","830","790","","Nobeli","","1","1","1"
"1","17","1","4","7","31","Furnizim me kondicioner","","590","590","","B&M Electronics","","1","1","1"
"1","18","2","4","7","74","Punimi I projektit kryesor per aneksin ne sh.f.M.Bakija","","820","800","","Arcproject","","1","1","1"
"1","19","1","4","7","20","Furnizim me inventar per shkollen Yll Morina","","650","650","","Imi","","1","1","1"
"3","20","1","4","7","28","Furnizim me perde dhe dere per shkollen Yll Morina","","570","350","","Brovina","","1","1","1"
"1","21","1","4","7","30","Furnizim me material zyrtar","","985","975","","Nobeli","","1","1","1"
"1","22","1","4","7","30","Furnizim me kompjuter","","630","630","","Nobeli","","1","1","1"
"1","23","1","4","7","31","Furnizim me makine kositese","","200","200","","Union-VL","","1","1","1"
"2","24","2","4","7","60","Transporti I mesimdhenesve per ne Shqiperi","","700","700","","Meti Comerc","","1","1","1"
"1","25","1","4","7","30","Furnizim me printera","","430","430","","Nobeli","","1","1","1"
"1","26","1","4","7","28","Furnizim me llampa per ndriqim te shkolles","","500","490","","El Dekor","","1","1","1"
"1","27","2","4","7","60","Transporti I nxenesve ne testin e matures","","600","500","","Armend Tours ","","1","1","1"
"1","28","1","4","7","28","Furnizimi dhe montimi I pompes se ujit","","644.2","644.2","","Tani","","1","1","1"
"1","29","2","4","7","20","Rregullimi I dyshemeve ne shkollen Dy Deshmoret","","968","968","","Beci Company","","1","1","1"
"1","30","1","4","7","28","Furnizim me perde trake","","944","944","","Genci Rol","","1","1","1"
"1","31","2","4","7","93","Mbushja e klimave me gaz dhe rregullimi I motoreve te klimave","","820","690","","Enisi-D","","1","1","1"
"3","32","1","4","7","28","Furnizim me perde trake","","220.4","220.4","","Genci Rol","","1","1","1"
"1","33","2","4","7","93","Ndertimi I kanalit te ujrave atmosferik nga hyrja e baneses sociale deri ne lumin Lukac","","908","899","","Vizion Plus","","1","1","1"
"1","34","1","4","7","30","Furnizim me kompjuter","","320","320","","Kibernetika","","1","1","1"
"1","35","2","4","7","50","Molerimi I mbrendshem I qerdhes Ganimete Terbeshi-lokali Deve","","995","986.5","","Reing","","1","1","1"
"1","36","1","4","7","22","Furnizim me material te shtypur","","950","930","","Blini-BK","","1","1","1"
"1","37","1","4","7","22","Furnizim me material zyrtar","","340","340","","Brovina Graf","","1","1","1"
"2","38","1","4","7","22","Furnizim me shenja udhezuese ne QKMF","","280.12","280.12","","Europrinty","","1","1","1"
"1","39","1","4","7","28","Furnizim me perde trake","","715.2","715.2","","Genci Rol","","1","1","1"
"1","40","1","4","7","28","Furnizim me mjete pune","","610","610","","Çelesi","","1","1","1"
"1","41","2","4","7","93","Riparimi I gjeneratorit ne QKMF","","1000","995","","Aulona","","1","1","1"
"1","42","2","4","7","30","Instalimi I rrjetit te internetit ne zyrat e DKA","","595","595","","Ati-Kos","","1","1","1"
"1","43","1","4","7","28","Furnizim me karrika levizese","","740","690","","Vranina","","1","1","1"
"1","44","1","4","7","30","Furnizim me aparat fotokopjues","","980","900","","Amitech Copy Service","","1","1","1"
"2","45","1","4","7","28","Furnizim me perde,tepisona dhe tepiha","","771.8","733.55","","Textil Color Nagavci","","1","1","1"
"1","46","2","4","7","93","Rilevimi-hartimi I planit te situacionit te nje pjese te lumit Krena","","730","726","","Geogauss","","1","1","1"
"1","47","1","4","7","28","Furnizim me inventar","","990","989.5","","Berati Com","","1","1","1"
"1","48","2","4","7","60","Transporti I nxenesve dhe arsimtareve ne relacionin Gjakove-Prishtine dhe anasjelltas","","200","200","","Meti Comerc-H","","1","1","1"
"1","49","1","4","7","28","Furnizim me tepiha per zyret e DKA","","440","420","","Noa","","1","1","1"
"1","50","1","4","7","30","Furnizim me toner per fotokopje per nevojat e shkolles","","918","918","","Nobeli","","1","1","1"
"2","51","1","4","7","31","Furnizim me kondicioner dhe rrobalarese","","500","500","","B&M Electronics","","1","1","1"
"1","52","1","4","7","28","Furnizim me pano informuese per DKA","","450","390","","Eda Creative","","1","1","1"
"1","53","1","4","7","31","Furnizim me termo","","800","790","","Alba","","1","1","1"
"1","54","1","4","7","25","Furnizimi dhe montimi I gomave","","280","273","","Eurogoma","","1","1","1"
"2","55","2","4","7","93","Çmontimi dhe montimi I paisjeve stomatologjike","","1000","1000","","EL-Dental","","1","1","1"
"1","56","1","4","7","28","Furnizim me material ndertimor sh.f.Z.Rexha","","390.5","390.5","","Toni-H","","1","1","1"
"1","57","1","4","7","28","Furnizim me tabela shkollore","","999","999","","Nobeli","","1","1","1"
"2","58","1","4","7","28","Furnizim me material dhe mjete pune per mirembajtjen e objektit","","656.3","656.3","","Çelesi","","1","1","1"
