"2","29","5","2","1","47","Fasadimi i objektit të Komunës së Gjilanit dhe ndërtimi i hapsirave të gjelbëruara në qytetin e Gjilanit","19.07.2016","150000","88148.06","","C D C  & DEKOR GROUP","","1","1","1",""
"2","30","1","2","1","33","Furnizim me barëra për nevpja të QKMF-së Lot I","30.06.2016","20000","5977","","AGANI L.T.D","","1","1","1",""
"2","31","2","2","1","93","Zërimi për aktivitete të ndryshme të komunës së Gjilanit","29.06.2016","60000","26490","","MUSIC AL","","1","1","1",""
"2","33","1","1","1","2","Furnizim me Dru për ngrohje për të gjiths njrsit shpenzuese  te Komunës së Gjilanit","14.10.2016","250000","271310","","MALI","","1","1","1",""
"2","34","5","2","1","45","Asfaltimi i rrugës Ponesh-Gumnishtë  ","01.09.2016","300000","163251.81","","Bass Com","","1","1","1",""
"2","35","2","4","7","93","Riparimi I rampës lëvizëse te ish zyra e ktyetarit-parku I makinave","20.05.2016","500","490","","VIVA PRINT","","1","1","1",""
"2","36","1","4","7","","Furnizim me smart sity solution","","","","","","","1","","",""
"2","37","5","2","1","45","Asfaltimi I rrugeve ne fshatrat Capar-Malisheve e Eperme,Malishev e Ulet dhe rruget ne fshatin Pogragje -Lot II","27.09.2016","450000","83528.82000000001","","Zuka  company","","1","1","1",""
"2","37","5","2","1","45","Asfaltimi i rrugëve në fshatrat Caparë, Malishevë e Epërme, Malishevë e Ulët dhe rrugët në fshatin Pograxhë,Lot I","31.08.2016","450000","126741.52","","TALI","","1","1","1",""
"2","39","5","2","1","","Rregullimi  trotuareve dhe rrugicave me kubza betoni  ","07.09.2016","200000","119603.5","","EL BAU","","1","1","1",""
"2","40","5","2","1","45","Asfaltimi I rrugëve në lagjen Arbëria dhe lagjen Vishnje","17.08.2016","300000","335057.91","","Pro& Co Group","","1","1","1",""
"2","41","5","2","1","45","Asfaltimi i rrugëve në fshatin Përlepnicë dhe rrugëve në fshatin Velekincë , Lote I dhe Lot II","16.08.2016","300000","167360.35","","Bass Com","","1","1","1",""
"2","42","5","2","1","45","Asfaltimi i rrugëve në qytetin e Gjilanit","16.08.2016","300000","82606.12","","Bass Com","","1","1","1",""
"2","43","5","2","1","45","Shtruarja e rrugëve të arave me zhavor","23.08.2016","100000","92190","","EL BAU","","1","1","1",""
"3","44","5","1","1","45","Ndertimi I qendres kryesore  familjare ne Gjilan ","03.11.2016","1800000","1195438.67","","ARION A","","1","1","1",""
"2","46","2","4","7","93","Riparimi i kauqave në kujdestarin e NJPZSH-së ","14.06.2016","600","600","","sh.p.t.ALBINA","","1","1","1",""
"2","47","2","2","1","93","Terheqja e automjeteve me marimang","19.07.2016","30000","90000","","Auto Buli","","1","1","1",""
"2","48","5","2","1","","Rregullimi  trotuarit dhe një segmenti të kanalizimit fekal përgjatë rrugës Lladovë –Zhegër  ","07.09.2016","460000","237110.81","","Globi -Mi","","1","1","1",""
"2","49","2","4","7","93","Riparimi i gjeneratorit 24 KVA te sh.f. “Abaz Ajeti” - Gjilan","14.06.2016","500","500","","STATOR ROTOR","","1","1","1",""
"","50","1","2","1","","Furnizim me makina mjelese dhe bidona me tape","17.08.2016","12000","16260","","Star Impiant  profesional","","1","1","1",""
"2","51","5","2","1","","Asfaltim I rrugeve Muhaxheret e shilloves,Kmetoc , dhe verbic e Kmetocit- loteII","08.11.2016","450000","155772.46","","Bass com& Bejta comerc","","1","1","1",""
"2","51","5","2","1","","Asfaltim I rrrugeve Muhaxheret e shilloves , Kemtoc  dhe Verbic e Kmetocit -lot I","08.11.2016","450000","143852.17","","Tali ","","1","1","1",""
"2","53","1","3","6","","Furnizim me material per panairin  regjional - gjilani 2016","22.07.2016","9900","9810","","Puzle media ","","","1","1",""
"2","54","5","2","1","","Asfaltim I rrugeve ne fshatin Llashtice","07.10.2016","178000","104214.92","","TALI","","1","1","1",""
"2","55","2","4","7","93","Mirëmbajtja e aparateve për menaxhimin e kohës (accese controllor) nëpër drejtori komunale","16.08.2016","984","984","","IDEA","","1","1","1",""
"2","56","5","2","1","","Asfaltim I rrugeve ne lagjen e Zabelit","07.10.2016","400000","208803.85","","TALI","","1","1","1",""
"2","57","5","2","1","45","Asfaltim I rrugeve  dhe rregullimi I trotuarit ne fshatin Lldove","07.10.2016","100000","59039.82","","Tali ","","1","1","1",""
"2","58","2","2","1","8","Selektimi,klasifikimi dhe rregullimi I dokumentacionit ne Administraten Komunale","28.09.2016","30000","29326","","Arkivisti","","1","1","1",""
"2","59","5","2","1","","Asfaltim I rrugve Velekince - Livoqe I ulet","11.11.2016","140000","66656.84","","zuka","","1","1","1",""
"2","60","1","2","1","","Furnizim me material Botues RITENDERIM","20.01.2017","30000","43737","","ATALANTA","","1","1","1",""
"2","61","1","4","7","28","Furnizim me motora uji për nevoja të sh.m. të Bujqësisë “Arbëria” Gjilan","05.08.2016","975","975","","LINDA","","1","1","1",""
"2","62","1","2","2","7","Furnizim me mekanizem percjelles per bujqesi","03.10.2016","50000","40560","","Haxhijaha","","1","1","1",""
"2","63","1","4","7","17","Furnizim me këllëf dysheku dhe jorgani për nevoja të institucionit parashkollorë Ardhmëria I Gjilan","12.08.2016","750.00","945","","TEKOM","","1","1","1",""
"2","64","1","2","1","","Furnizim me naft per ngrohje për të gjitha njësit shpenzuese të Komunës së Gjilanit","01.11.2016","100000","0,01  ","","PETROL COPMANY","","1","1","1",""
"2","65","1","2","1","7","Furnizim me farë misri për nevoja të fermerëve të Komunës së Gjilanit","11.10.2016","50000","34790","","Gresa","","1","1","1",""
"2","66","2","2","1","","Mirembajtja dimrore e rrugeve ne Komunen e Gjilanit ","25/11/2016","110000","68333.8","","Tali","","1","1","1",""
"2","67","1","4","7","","Aplikim online [per dokumentet te gjendjes civile","","1000","651","","N.SH B&M ","","1","1","1",""
"2","68","5","2","1","","Asfaltim I rrugeve te kombinati I duhanit ","14.11.2016","450,00.00","240001.24","","Pro co Group","","1","1","1",""
"2","70","5","2","1","","Ndertimi I murit mbrojtes dhe hapesirave ne sigurimin te DON BOSKO ","29.12.2016","40000","25427","","G&A CONSULTING","","1","1","1",""
"2","71","1","3","6","","Furnizim me radiator dore dhe paisje per mirebajtejn e radiatoreve ","09.11.2019","3500","2981.65","","INTERADRIA","","1","1","1",""
"2","72","2","2","1","","Mirembajtja e ndriqimit publik neper fshatrat e Komunes se Gjilanit","29.12.2016","60000","23450","","VIVA PRINT","","1","1","1",""
"2","74","1","1","1","","Furnizim me dru per ngrohje","14.10.2016","250000.00","271310.00","","Mali","","1","1","1",""
"2","74","1","2","1","","Furnizim me paisje të aksidenteve të Komunikacionit rrugor për nevoja të Zjarrëfiksve","04.01.2017","40000","34055.42","","Pastro Kosova","","1","1","1",""
"2","75","","","","","Furnizim me uniforma per zjarrfiksat ne DMSH","22.12.2016","20000","19994","","sodex Group","","1","1","1",""
"2","77","1","4","7","","Furnizim me korniza, mirënjohje në gravurë dhe produkte tjera të ngjajshme","30.12.2016","9900","8915","","Gan Dizajn","","1","1","1",""
"2","78","1","4","7","","Furnizim me një lavatriqe per çerdhen Intexh- Gjilan","17.11.2016","1000","406","","Toni impex","","1","1","1",""
"2","79","1","4","7","","Riparimi dhe mirembajtja e rekuizitave te jashtme ne sh.f Livoq I eperm dhe ponesh ","28.11.2016","1000","990","","DAQA","","1","1","1",""
"2","80","1","3","6","","Furnizim me fishek zjarre per festat e fund vitit ","27.12.2016","2880","2880","","AUTO DINAMIKA","","1","1","1",""
"2","81","1","4","7","","Akordim I pinaove ne shkollen e Muzikes","17.11.2016","1000","406","","ZEKË JUSUFI","","1","1","1",""
"2","82","5","2","1","","Ndertimi I ujësjellesit për furnizim me ujë të qendres së  paraburgimit në Pasjak ne Gjilan","","40000","","","Teuta M","","1","1","1",""
"","4","","","","","Ankand publik; Shtija e mases drusore te pa prera ne kembe  lot I","10.08.2016","","11779.2","","Daja","","","1","1",""
"","","","","","","Ankand publik; Shtija e mases drusore te pa prera ne kembe  lot II","10.08.2016","","1370.65","","Daja","","","","",""
"","","","","","","Ankand publik; Shtija e mases drusore te pa prera ne kembe  lot IV","11.08.2016","","15150.3","","BESNIKU","","","","",""
"","1","","","","","Ankand publik: Shtija e automjeteve  dhe inventarit  qe jan te prishura","06.04.2016","","2833","","Fahredin Pllana","","","","",""
"","","","","","","Ankand publik: Shtija e automjeteve  dhe inventarit  qe jan te prishura","","","655","","Burhan Rexhepi","","","","",""
"","","","","","","Ankand publik: Shtija e automjeteve  dhe inventarit  qe jan te prishura","","","452","","Agim Hasani","","","","",""
"","","","","","","Ankand publik: Shtija e automjeteve  dhe inventarit  qe jan te prishura","","","417","","Blerim Ademi","","","","",""
"","","","","","","Ankand publik: Shtija e automjeteve  dhe inventarit  qe jan te prishura","","","354","","Agim Hasani","","","","",""
"","60","","","","","Ankand publik:Shitja e viqave te cilet ndodhen te sahkolla e mesme e bujqesise ""Arberia"" Gjilan","31.05.2016","","5692.9","","Adil Spahiu","","","1","1",""
"","","","","","","","","","7528235.739999999","0","","","","","",""
