,144,1,3,6,20,Furnizim me inventar sh.f. Lagja nr. 8,10.10.2111,"5,315.00","5,315.00",,"NPT ""ILIRIA""",Prishtine,1,1,1
,160,5,3,6,45,"Fur.uj te pishe, Ponesh,ujesjellsi pograxh dhe rrafsh.i terenit",02.12.2012,"8,365.00","8,365.00",,"NPSH ""MIZI""",Zheger Kk-Gjilan,1,1,1
,173,1,3,6,22,Furnizim me material reklamues per fundevit,20.12.2011,"9,381.70","9,381.70",,"NTSH ""OFFICE TRADE""",Prishtin[,1,1,1
,G167,5,2,1,45,Punimi i mbindertimit te objekti i fakulteteve - Gjilan,05.12.2011,"113,238.65","113,238.65",,"""ENGROUP"" Shpk",Prishtine,1,2,1
,147,1,2,1,33,Furnizim me material Biokimik - Hematologjik Lot II,05.12.2011,"9,614.00","9,614.00",,KOSLABOR,Suharek,1,1,1
,165,1,3,6,40,Furnizim me gjeneartor per shkolla dhe QKMF,05.12.2011,"7,136.00","7,136.00",,NTP BETI COMMERC,Gjilan,1,1,1
,G162,2,3,6,93,Servisimi dhe mir[mbajtja e kompjuterave dhe apar.fotokopjues,02.12.2011,"9,220.00","9,220.00",,"DPT ""PRO COMPUTERS""",Gjilan,1,1,1
,170,1,3,6,20,Furnizim me invenventar Qerdhja Qrdhmeria II,01.12.2011,"9,959.00","9,959.00",,"NPT ""ILIRIA""",Prishtine,1,1,1
,169,1,2,1,2,"Furnizim me dru per ngrohje per nevoja te Komunes,bibliotekave,QKMF-s dhe raste sociale",30.11.2011,"126,000.00","126,000.00",,"NTP ""MALI""",Gjilan,1,1,1
,161,2,3,6,74,Shqyrtimi i konstruksionit për mundësin e mbindërtimit te objekti i fakultetit të edukimit,23.11.2011,"1,730.00","1,730.00",,"NSH ""IBMS""",Prishtine,1,1,1
,143,5,2,1,45,Mirembajtja dimerore e rrugeve,16.11.2011,"59,963.70","59,963.70",,"""TALI""sh.p.k.",Gjilan,1,1,1
,163,1,6,3,32,Furnizim me kamera vezhgimi QKMF-ja,16.11.2011,"2,468.00","2,468.00",,"NTP ""NAS Systems",Gjilan,1,1,1
,147,1,2,1,33,Furnizim me material Biokimik - Hematologjik,15.11.2011,"14,489.00","14,489.00",,"NTP ""BIO LAB""",Gjilan,1,1,1
