2,134,5,2,1,45,Rregullimi I parkut në lagjen Arberia-Vazhdim projekti,10.05.2013,"19,927.00","19,927.00",,ENGRUP Sh.p.k.,Prishtine,1,2,1
2,133,5,2,1,45,Rregullimi I kanalizimit atmosferik ne lagj.Arbria-lumi Mirusha,27/09/2013,"201,489.56","201,489.56",,"NNP ""BARDHI""",Miresh,1,2,1
2,1,5,3,6,45,Hapja e puseve,15.04.2013,"8,719.80","8,719.80",,KRONI,Gjilan,1,1,1
2,2,2,2,1,93,Mirembajtja e ndriqimit Publik ne K-Gjilanit,26.03.2013,"63,008.00","63,008.00",,Viva Print,Gjilan,1,1,1
2,3,2,3,6,93,Gjirimi I manifestimit kulturor Flaka Janarit 2013,11.01.2013,950,950,,studio 3d art,Gjilan,1,1,1
2,4,4,2,1,74,Hartimi I projektit kryesor shkolla e arteve pamore,25/11/2013,"49,087.00","49,087.00",,Prima Enginering,Prishtinë,1,1,2
2,4,4,2,1,74,Hartimi I projektit Ideor per shkollen e Arteve pamore,5/9/2013,"10,000.00","10,000.00",,Ifraplus,Prishtin,1,1,2
2,5,1,3,6,20,Furnizim me pasije shtepiake per familjen e Shefket Musliut,07.10.2013,"2,595.00","2,595.00",,Compact group,Gjilan,1,1,1
2,6,2,4,7,93,Veashja e karrikave stomatologjike QKMF,25/01/2013,510,510,,Blendi,Gjilan,1,1,1
2,7,2,2,1,93,Blerja e sherbimeve administrative dhe profesionale per nevoja te Komunes,15/04/2013,"161,214.00","161,214.00",,Fadil Sinanaj,Gjilan,1,1,1
2,9,2,4,7,93,Transporti I nxenesve me asistenc sociale Bukovik-Gjilan,07.02.2013,700,675,,Lumi trans,Gjilan,1,1,1
2,10,2,4,7,93,Transporti I nxenesve me asistenc sociale Uglar-Gjilan,07.02.2013,800,800,,Erioni trans,Gjilan,1,1,1
2,11,1,3,6,24,Furnizim me fishekzjarre per nder te dites se pavaresise,15.02.2013,"3,440.00","3,440.00",,EX-Projekt,Ferizaj,1,1,1
2,12,2,3,6,93,Servisimi dhe mirembajtja e aparateve fotokopjuese,19.03.2013,"9,885.00","9,885.00",,Pro Computers,Gjilan,1,1,1
2,13,1,2,2,1,"Furnizim me ar misri, foli plastikedhe shtepizabletesh LOT I",02.04.2013,"28,000.00","28,000.00",,RENDIMENTI,Gjilan,1,1,1
