1,1,1,4,7,22,Furnizim me mirënjohje në gravur për nder të flakës së Janarit 2014,15/01/2014,875,875,0,Gandizajn,Gjilan,1,1,1
1,2,1,4,7,30,Furnizim me aparat fotokopjues për nevoja të Drejtoratit të Bujqësë,27/01/2014,716,716,0,Duli Trade,Gjilan,1,1,1
1,3,1,2,1,1,Furnizim me farë misri,12/3/2014,"17,225.00","17,225.00",,Rendimenti,Gjilan,1,1,1
1,4,1,4,7,93,Sigurimi I biletës së aeroplanit relacioni Prishtinë - Qikago,30/01/2014,980,980,0,Altavia Travel,Prishtinë,1,1,1
,5,1,3,6,24,Furnizim me fishekzjarre për nder të ditës së Pavarësisë 2014,14/2/2014,"2,580.00","2,580.00",,Auto Dimnica,Gjilan,1,1,1
,6,1,4,7,30,Furnizim me një kompjuter për zyren e nënkryetarit,18/2/2014,735,735,,Pro computers,Gjilan,1,1,1
,7,1,4,7,93,Furnizim me rrjet kabllor të internetit ne QKMF,2/4/2014,205,205,,Pro computers,Gjilan,1,1,1
,8,2,3,6,93,Kryerja e shërbimeve - sigurimi I biletave me aviokompany,3/3/2014,"10,000.00","10,000.00",,Altavia Travel,Prishtinë,1,1,1
,9,2,3,6,93,Sigurimi I sherbimit të pastrimit sh.f. A.Tahiri dhe Skenderbeu,17/03/2014,"7,080.00","7,080.00",,Arianit-A,Gjilan,1,1,1
,10,2,3,6,93,"Sigurimi i shërbimit të pastrimit të mirëmbajtjes shk.m. "" Arbëri"" dhe ""Mehmet Isai""",17/03/2014,"7,080.00","7,080.00",,Arianiti - A,Gjilan,1,1,1
,11,1,3,6,25,Furnizim me foli plastike - Drejtoria e Bujqësisë,19/03/2014,"5,000.00","5,000.00",,Rndimenti,Gjilan,1,1,1
,12,2,3,6,93,Hartimi I elaboratit gjeomekanik per nevoja të Komunës,7/4/2014,"10,000.00","10,000.00",,G&B Tampon,Podujev,1,1,1
,13,2,2,1,93,Ofrimi I shërbimit të telefonisë mobile për komunikim me rreth,25/06/2014,,0,,Post Telekomi I Kosovës,Prishtinë,1,1,1
,14,5,3,6,45,Rrënimi i ish objektit të Higjienës,14/04/2014,"8,920.00","8,920.00",,EL-Bau,Gjilan,1,1,1
