1,001,2,2,1,74,“Punimi i planeve rregulluese urbane”,22.02.2013-22.02.2014,"50,000.00","50,000.00",,"""Infra Plus""",Prishtine,1,1,1
,002,1,1,1,23,“Furnizim vjetor me derivate të naftës për nevojat e automjeteve zyrtare të Komunës së Gjakovës”,02.09.2013-02.09.2015,"180,000.00","180,000.00",,"""D&Z""","Meje,  Gjakove",1,1,1
2,003,5,1,1,45,“Ndërtimi-Shtruarja me kubëza betoni e rrugëve dhe trotuareve”,13.05.2013-13.05.2014,"500,000.00","202,137.50",,"""Beni""",Planqor,1,1,1
2,004,1,2,1,37,"“Furnizimi dhe mirëmbajtja e shenjave të komunikacionit,vendosja e sinjalizimit horizontal dhe vertikal ”pj.I-re-Furnizimi me sinjalizim vertikal",29.04.2013-29.04.2015,"10,000.00","10,000.00",,"""RSM""",Prishtine,1,1,1
2,004,1,2,1,37,"“Furnizimi dhe mirëmbajtja e shenjave të komunikacionit,vendosja e sinjalizimit horizontal dhe vertikal ”pj.II-te-Vendosja dhe mirëmbajtja e shenjave vertikale",29.04.2013-29.04.2015,"10,000.00","10,000.00",,"""RSM""",Prishtine,1,1,1
2,004,1,2,1,37,"“Furnizimi dhe mirëmbajtja e shenjave të komunikacionit,vendosja e sinjalizimit horizontal dhe vertikal ”pj.III-te-Vendosja e sinjalizimit horizontal",29.04.2013-29.04.2015,"30,000.00","30,000.00",,"""Ve-Mor""",Peje,1,1,1
2,005,5,1,1,50,“Renovime të ndryshme në objektet e Komunës së Gjakovës ”,05.04.2013-05.04.2014,"500,000.00","500,000.00",,"""Korben""",Gjakove,1,1,1
1,006,5,2,1,45,"""Sanimi i rrugeve me zhavor""",15.03.2013-15.03.2015,"80,000.00","80,000.00",,"""Victory Com"" & ""Benita Company""","Bec, Gjakove",1,1,1
1,008,1,2,1,34,“Furnizim me pjesë rezervë dhe riparimi i automjeteve zyrtare për nevojat e Komunës së Gjakovës”,21.03.2013-21.03.2014,"39,280.00","39,280.00",,"""Alberti""",Prishtine,1,1,1
2,009,5,1,1,45,“Ndërtimi-asfaltimi i rrugëve në fshatin Skivjan”,15.04.2013,"1,492,052.69","851,771.15",,"""Joos Krasniqi Baze""",Junik,1,1,1
1,010,1,2,1,33,“Furnizim me material biokimik-hematologjik për nevoja të laboratorit në QKMF ”,03.04.2013-03.04.2014,"30,000.00","30,000.00",,"""Keis Pharmaceutical""",Prishtine,1,1,1
1,011,1,2,1,36,"“Furnizim me ulëse për parqe,shporta të mbeturinave dhe kapakë për puseta”",13.05.2013-13.05.2015,"50,000.00","50,000.00",,"""Daqa""",Ferizaj,1,1,1
