1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.X",22.10.2012,"2,976.00","2,976.00",,"""Meti Comerc""","Skivjan,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.III",22.10.2012,"6,975.00","6,975.00",,"""Qlirimi""","Duzhnje,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.VII",22.10.2012,"4,185.00","4,185.00",,"""Qlirimi""","Duzhnje,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.VIII",22.10.2012,"7,533.00","7,533.00",,"""Qlirimi""","Duzhnje,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.XII",22.10.2012,"11,299.50","11,299.50",,"""Qlirimi""","Duzhnje,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.XIII",22.10.2012,"20,072.50","20,072.50",,"""Qlirimi""","Duzhnje,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.V",22.10.2012,"20,816.50","20,816.50",,"""Ekremi Tours""","Duzhnje,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.XI",22.10.2012,"12,896.00","12,896.00",,"""Ekremi Tours""","Duzhnje,Gjakove",1,1,1
1,069,2,2,1,60,"""Transporti i nxënësve në relacione të ndryshme"" -pj.XIV",22.10.2012,"4,185.00","4,185.00",,"""DestaniTrans""","Dejne,Rahovec",1,1,1
1,070,5,2,1,45,"""Ndërtimi i kanaleve për ujitje në zonat rurale""",12.11.2012-12.11.2013,"200,000.00","200,000.00",,"""Project Plus""",Prishtine,1,1,1
3,071,5,2,1,45,"""Ndërtimi i parkut në qendër të qytetit""",24.10.2012,"80,000.00","61,536.40",,"""Montkomerce""",Gjakove,1,1,1
3,072,5,2,1,45,"""Ndërtimi i urës në fshatin Bardosanë""",24.10.2012,"1,000.00","1,000.00",,"""Albi Company""",Rahovec,1,1,1
1,072,5,2,1,45,"""Ndërtimi i urës në fshatin Bardosanë""",24.10.2012,"9,297.55","7,923.51",,"""Albi Company""",Rahovec,1,1,1
1,073,5,2,1,45,"""Ndërtimi-Asfaltimi i rrugëve ""Dukagjin Vula"" dhe ""Xhafer Thaqi"" Dardani-Gjakovë""",13.11.2012,"355,864.96","153,274.65",,"""Euroasphalt""","Marmull,Gjakove",1,1,1
3,074,5,2,1,45,"""Ndërtimi-Asfaltimi i rrugës lokale Muhader-Pnish-Ramamat""",05.11.2012,"12,800.00","12,800.00",,"""Berisha Company""","Ujez,Gjakove",1,1,1
1,074,5,2,1,45,"""Ndërtimi-Asfaltimi i rrugës lokale Muhader-Pnish-Ramamat""",05.11.2012,"354,407.20","231,229.15",,"""Berisha Company""","Ujez,Gjakove",1,1,1
2,075,5,2,1,45,"""Ndërtimi i urës në fshatin Raqë""",21.11.2012,"11,960.00","7,898.00",,"""Albi Company""",Rahovec,1,1,1
