2,14,1,3,6,15,Furnizim me pije te ndryshme per nevoja te administrates komunale - kontrate 1 vjecare,23.04.2014,"6,200.00","5,739.91",0,"DPT. Bifea""SAFETI""",Hani I Elezit,1,1,1
2,15,1,3,6,22,"Furnizim me material shtypi dhe shtypje te ndryshme sipas nevojave per Komunen, shkollat, shendetesine etj.",07.05.2014,"6,200.00","5,500.00",0,"NTSH. ""Star Graf""",Ferizaj,1,1,1
1,16,2,3,6,50,Projektimi detal I rruges Paldenice - Dermjak,06.06.2014,"7,500.00","4,000.00",0,"shpk. ""A&G Pro""",Prishtinë,1,1,1
1&2,17,2,3,6,50,Rregullimi I parkut te Varrezat e Deshmoreve - Pustenik (gjelbrimi dhe sistemi I ujitjes),02.06.2014,"10,000.00","9,922.50",0,"shpk. ""KRAS""",Hani I Elezit,1,1,1
2,18,1,3,6,33,Furnizim me medikamente per QKMF-Hani I Elezit - kontrate 1 vjecare,12.06.2014,500,455,0,Atom Med,Ferizaj,1,1,1
"1,2",19,5,2,1,45,Asfaltimi I rruges Paldenice-Dermjak-sipas LOT-eve (LOT 1- Asfaltimi I rruges dhe LOT 2- Shtrim me kubeza),31.07.2014,"200,000.00","184,647.81",0,"NN. ""Beni Construction""",Viti,1,1,1
2,20,1,3,6,15,Furnizim me material ushqimor dhe pije te ndryshme per nevojat e administrates komunale,06.06.2014,"2,500.00","1,912.05",0,"DPT. ""Preni Comerce""",Hani I Elezit,1,1,1
2,21,2,3,6,50,"Sigurimi, regjistrimi I automjeteve te administrates, QKMF-se dhe sherbimit te zjarrfiksve - kontrate 1 vjecare",09.07.2014,"3,800.00","3,677.33",0,"K.S. ""Dardania""",Prishtinë,1,1,1
1,22,2,3,6,50,Suvatimi I shkolles se Krivenikut dhe shkolles se Rezhances (sipas nevojes),10.07.2014,"5,100.00","4,998.00",0,"NN. ""Vali Com""",Hani I Elezit,1,1,1
"1,2",23,5,2,1,45,Rregullimi I hapsirave publike ne Gorance dhe Paldenice,25.09.2014,"85,000.00","79,870.60",0,"shpk. ""El-bau""",Gjilan,1,1,1
"1,2",24,5,2,1,45,Shtrim me kubeza neper lagje dhe fshatra-sipas LOT-eve - LOT 1,08.08.2014,"25,000.00","22,765.00",0,"shpk. ""Kema Company""",Lipjan,1,1,1
"1,2",25,2,3,6,50,Shpimi I tokes per nxjerrjen e ujit te Varrezat e Deshmoreve,17.09.2014,"6,000.00","5,146.00",0,"NTP. ""Rrezja""",Suhareke,1,1,1
1,26,5,2,1,45,Punimi I aneks-shkolles Ilaz Thaci - projekt 2 vjecar,10.10.2014,"37,000.00","37,000.00",0,"shpk. ""Bazamenti""",Ferizaj,1,1,1
1,27,2,3,6,30,Sherbimi I matjes dhe regjistrimi I rrugeve publike te Hanit te Elezit,18.08.2014,"9,000.00","8,960.50",0,"NTSH. ""Geo-DATA""",Kaçanik,1,1,1
"1,2",28,2,3,6,93,"Riparimi i demeve te demtuara nga vershimet (Lagja e re, Gorance, Dimcë-ujesjellsi etj)",22.08.2014,"10,000.00","9,552.70",0,"NNP. ""Bardhi""",Gjilan,1,1,1
2,29,1,3,6,50,Furnizim me kompjuter per nevoja te administrates komunale,09.09.2014,"10,000.00","9,975.00",0,"NTSH. ""Elektra""",Hani I Elezit,1,1,1
2,30,1,3,6,50,Furnizimi dhe vendosja e kamerave neper disa pika ne qender te Hanit te Elezit,10.09.2014,"10,000.00","9,970.00",0,"NTSH. ""Elektra""",Hani I Elezit,1,1,1
2,31,2,3,6,93,Transporti I nxenesve te shkolles Ilaz Thaci (Kashan-Uji I Tharte-H.Elezit dhe Krivenik Hani I Elezit) - sherbime transporti te nxenesve mujore,29.08.2014,"3,200.00","2,835.00",0,"DPH. ""Ardi""",Hani I Elezit,1,1,1
2,32,1,3,6,33,Furnizim me dru per Institucionet e Hanit te Elezit,24.10.2014,"6,840.40","6,840.40",0,"NT. ""Ahu""",Hani I Elezit,1,1,1
2,33,1,3,6,50,Furnizim me IT per Shf.Ilaz Thaci,04.12.2014,"1,500.00","1,410.00",0,"NSH. ""Ceti Computers""",Hani I Elezit,1,1,1
"1,2",34,5,2,1,45,Vendosja e gypit te ujesjellsit nga Lagja Bush deri ne Rrafshe-te rezervuari - projekt 2 vjecar,05.11.2014,"70,000.00","64,950.00",0,"NNP. ""Bardhi""",Gjilan,1,1,1
1,35,1,2,1,,Furnizim me nafte per nevoja te KK-Hani I Elezit,23.12.2014,,,0,"NTP. ""Bubeari""",Kaçanik,1,1,1
1,36,1,3,6,50,"Furnizim me material per ujesjelles, kanalizim, elektrifikim",13.11.2014,"3,500.00","2,982.50",0,"DPT. ""Sfera""",Hani I Elezit,1,1,1
1&2,37,2,3,6,45,Shtrim me kubeza ne Lagjen curri - rruga e rezervuarit dhe ne mahallen Quni (lagja e Ujit te Tharte),27.11.2014,"10,000.00","9,948.85",0,"shpk. ""Kema Company""",Lipjan,1,1,1
1,38,2,3,6,50,Suvatimi I shkolles se fshatit Lac dhe shkolles se Rezhances,26.11.2014,"5,000.00","4,919.80",0,"NN. ""Vali Com""",Hani I Elezit,1,1,1
1,39,2,3,6,50,Rregullimi i dhomës për ngrohjen qendrore të QKMF-së Hani i Elezit,04.12.2014,"3,200.00","2,286.00",0,"shpk. ""KRAS""",Hani I Elezit,1,1,1
1,40,1,3,6,33,Furnizim me inventar dhe perde per Aneks-QKMF-Hani I Elezit,15.12.2014,"2,850.00","2,727.00",0,"NTP. ""Exclusive Frasheri Center""",Ferizaj,1,1,1
1,41,2,3,6,74,"Projekti detal i renovimit, fasadimit te objektit te Komunes Hani I Elezit",12.12.2014,"2,300.00","2,053.70",0,"NNP. ""Koing""",Kaçanik,1,1,1
2,42,2,3,6,93,Shtrim me kubeza ne Lagjen curri - rruga e rezervuarit,15.12.2014,"6,300.00","6,094.10",0,"shpk. ""Eskavatori""",Ferizaj,1,1,1
2,43,2,3,6,93,Pastrimi I rezervuareve te ujesjellsit te qytetit dhe furnizimi me zhavor per mbushjen e tyre,15.12.2014,"10,000.00","9,869.94",0,"shpk. ""KRAS""",1,1,1,1
"1,2",44,2,3,6,93,Hapja e rruges nga lagja Brava deri te rezervuari I madh dhe riparimi I rezervuarit te ujesjellsit,16.12.2014,"5,500.00","5,178.99",0,"shpk. ""Bazamenti""",Ferizaj,1,1,1
,,2,3,6,93,"Transporti I nxenesve te sh.f.Ilaz Thaci (Kashan-Uji I Tharte - Hani I Elezit dhe anasjelltas, dhe Krivenik-Hani I Elezit dhe anasjelltas)",01.02.2014,"3,990.00","3,990.00",0,"DPH. ""Ardi""",Hani I Elezit,1,1,1
,,2,3,6,93,"Mirembajtja dhe pastrimi I rrugeve te qytetit dhe te Institucioneve te Hanit te Elezit(Komuna, shkollat, QKMF, Zjarrfiksat etj)",01.01.2014,"1,804.00","1,804.00",0,"NSH. ""Pastertia""",Hani I Elezit,1,1,1
,,1,3,6,93,Furnizim me rrjet interneti dhe kablloviku per nevoja te Institucioneve te Hanit te Elezit - kontrate 1 vjecare,01.01.2014,290,290,0,"NTSH. ""Elektra""",Hani I Elezit,1,1,1
,,1,3,6,33,"Furnizim me material per mirembajtje per ujesjelles, kanalizim dhe elektrifikim",01.12.2014,"2,602.40","2,602.40",0,"DPT. ""Sfera""",Hani I Elezit,1,1,1
,,1,2,1,20,"Furnizim me nafte per Komune, shkolla, QKMF, Zjarrfiksat dhe ngrohje qendrore",01.01.2014,"17,972.09","17,972.09",0,"NTP. ""Bubeari""",Kaçanik,1,1,1
,,1,3,6,,Furnizimi dhe mirembajtja e IT-se per nevoja te Komunave shkollave,01.01.2014,"1,454.00","1,454.00",0,"NSH.""Ceti Computers""",Hani I Elezit,1,1,1
