2,28,2,3,6,50,"Instalimi I sistemit te kanalizit te shkolla fillore ""Ilaz Thaçi"" H.Elezit",05.12.2011,"8,000.00","7,721.40",0,"DPT. ""Te Hasani-L""",Kaçanik,1,1,1
"1,2",29,2,3,6,50,Furnizim me material elektrik per bartjen e trafos se qytetit nga objekti para deri mbrapa komunes,08.11.2011,"10,000.00","9,944.00",0,"NPSH. ""Elektra""",Hani I Elezit,1,1,1
2,30,1,3,6,50,"Furnizim me roletne-perde per shkollen e Paldenices, shkollen e mesme dhe 2 katet ne shkolles Ilaz Thaçi",24.10.2011,"10,000.00","9,988.00",0,"NPT. ""Kalaja""",Kaçanik,1,1,1
3,31,1,3,6,50,Furnizim me material per meremetimin e toaleteve dhe klasave te shkolla fillore Ilaz Thaçi,19.09.2011,"2,000.00","1,649.00",0,"NTP. ""3 D Projekt""",PRISHTINE,1,1,1
3,32,2,3,6,50,Furnizim me material dhe suvatimi I jashtem I shkolles se Paldenices,23.09.2011,"4,000.00","3,642.00",0,"NTP. ""KRAS""",Hani I Elezit,1,1,1
1,33,2,3,6,50,Meremetimi I rruges se Pustenikut nga Lagja Meliq deri te Varrezat e Deshmoreve,10.10.2011,"4,500.00","3,480.00",0,"shpk. ""DINO""",Lipjan,1,1,1
,34,,,,,Transporti I nxenesve te Hanit te Elezit,,,,0,,,,,
2,35,1,3,6,30,Furnizim me inventar per aneks-shkollen e Paldenices,20.10.2011,"10,000.00","9,935.00",0,"NNP. ""Mobest""",Kaçanik,1,1,1
"1,2",36,2,3,6,30,Projektimi detal I kanalizimit te Meliqve,01.11.2011,"2,000.00","1,696.53",0,"NSH. ""GeoDATA""",Kaçanik,1,1,1
"1,2",37,2,3,6,30,Projekti detal I rruges Uji I Tharte - Pustenik dhe kanalizimit te prroit te Dimces,01.11.2011,"4,000.00","3,494.00",0,"NNP. ""Koing""",Kaçanik,1,1,1
2,38,1,2,1,,"Furnizim me derivate te naftes per komunen, shkollat, QKMF, Zjarrfikasat, APK-ne etj,.",17.11.2011,"7,738.71","7,738.71",0,"shpk. ""Bubeari Comerc""",Kaçanik,1,1,1
,39,5,2,1,45,Asfaltimi I rruges se fshatit Pustenik (Varrezat e Deshmoreve),,,,0,,,,,
"1,2",40,2,3,6,50,Punimi I mureve te rrenuara pergjate rruges Hani I Elezit - Gorance,01.11.2011,"10,000.00","9,905.70",0,"NN. ""Konstruksioni""",Hani I Elezit,1,1,1
1,41,5,2,1,,Punimi I murit mbrojtes ne rrugen e Dimces,15.12.2011,ne procedure,,0,"shpk. ""Eskavatori""",Ferizaj,1,1,1
3,42,2,3,6,,Trajtimi I hapsirave publike te shkolla fillore Ilaz Thaçi,21.11.2011,"2,000.00","1,997.50",0,"NTP. ""ARTI""",Pozheran Prishtine,1,1,1
2,43,1,3,6,50,"Furnizim me material per mirembajtje per ujesjelles, kanalizim, elektrifikim",21.11.2011,"2,700.00","2,699.00",0,"NT. ""Eltella""",Hani I Elezit,1,1,1
3,44,1,3,6,,Furnizim me material sportiv dhe kulturor,21.11.2011,"2,000.00","1,987.00",0,"NTP. ""Pro MIX""",Ferizaj,1,1,1
2,45,1,3,6,50,Furnizim me material per mirembajtje te IT-se,25.11.2011,"7,000.00","6,070.50",0,"NSH. ""Ceti Computers""",Hani I Elezit,1,1,1
2,46,1,3,6,50,"Furnizim me material per ujesjellsin e qytetit (Ujesjellsi I Glloboqices""",25.11.2011,"5,000.00","4,468.30",0,"shpk. ""Berisha Company""",Ferizaj,1,1,1
"1,2",47,1,3,6,50,Furnizim me material per trafon e qytetit (trafofusha dhe kthina),05.12.2011,"10,000.00","9,900.00",0,"NTSH. ""Bagdat""",Viti,1,1,1
2,48,,,,,Eliminimi I qenve endacak (procedure e negociuar),,"1,000.00","1,000.00",0,"Sh.Gj. ""Syri I Shqiponjes""",Hani I Elezit,1,,
"1,2",49,1,3,6,50,Furnizim me material per montimin e trafos ne Lagjen Kollomoqe,13.12.2011,"7,500.00","7,316.00",0,"NTSH. ""Elektra""",Hani I Elezit,1,1,1
"1,2",51,2,3,6,50,Pergatitja e trases per rrugen e Lagjes Kollomoqe,12.12.2011,"10,000.00","9,922.25",0,"shpk. ""Kema Company""",Lipjan,1,1,1
"1,2",52,2,3,6,50,"Thyerja, zgjerimi I shkalleve te zyret e gjendjes civile dhe shtrimi I pjeses se perparme me beton",12.12.2011,"5,400.00","5,354.50",0,"NTP. ""Kras""",Hani I Elezit,1,1,1
1,53,1,3,6,50,Furnizimi dhe shtrimi I asfaltit ne Lagjen Kollomoqe,12.12.2011,"10,000.00","9,881.74",0,"shpk. ""Eskavatori""",Ferizaj,1,1,1
1,54,1,3,6,50,Shtrimi I disa rrugicave neper Han te Elezit,05.12.2011,"10,000.00","9,838.00",0,"shpk. ""Kema Company""",Lipjan,1,1,1
2,55,2,3,6,50,"Projektimi detal I objektit komunal (meremetim, ujesjslles, elektrik etj)",08.12.2011,"3,500.00","2,703.11",0,"NTSH. ""Eleganca""",Viti,1,1,1
2,56,2,3,6,50,Punimi I mureve te rrenuara pergjate rruges Hani I Elezit - Gorance (Muri I Vildane Hasallarit dhe Basri Hasallarit),08.12.2011,"10,000.00","9,993.50",0,"NN. ""Konstruksioni""",Hani I Elezit,1,1,1
2,57,1,3,6,50,Furnizim me material dhe montimi I pllakave te qeramikes dhe instalimi I ujesjellsit ne katin e pare ne banjot e shkolles fillore Ilaz Thaçi,08.12.2011,"90,000.00","8,068.48",0,"NPT. ""KALAJA""",Kaçanik,1,1,1
3,58,2,3,6,50,Furnizim me puseta dhe vazhdimi I kanalizimit te Lagja e Ujit te Tharte,12.12.2011,"10,600.00","9,940.00",0,"shpk. ""A&G PRO""",Prishtine,1,1,1
1,59,2,3,6,50,Thyerja e gureve pergjate rruges Uji I Tharte Pustenik,09.12.2011,"3,000.00","2,860.00",0,"shpk. ""Murseli Company""",Kaçanik,1,1,1
1,60,2,3,6,50,Punimi I ndriqimit publik neper Han te Elezit,14.12.2011,"10,000.00","9,995.50",0,"NTSH. ""Elektra""",Hani I Elezit,1,1,1
1,61,2,3,6,50,Punimi I ujesjellsit ne Lagjen Kollomoqe,16.12.2011,"5,850.00","5,844.30",0,"shpk. ""Eskavatori""",FERIZAJ,1,1,1
,,,,,,Mirembajtja e veturave (kontrata 1 vjeqare deri me 26.03.2011),26.03.2011,"2,555.60","2,555.60",0,"NTSH. ""BESA""",Ferizaj,1,1,1
,,,,,,Furnizim me nafte per nevoja te shkollave,01.10.2011,"7,925.90","7,925.90",,"NPTSH. ""Alba Oil""",Hani I Elezit,1,1,1
,,,,,,Furnizim me nafte per nevoja komunes,01.10.2011,"10,180.94","10,180.94",,"NPTSH. ""Alba Oil""",Hani I Elezit,1,1,1
,,,,,,Furnizim me nafte per nevoja te QKMF-se,01.10.2011,"7,643.42","7,643.42",,"NPTSH. ""Alba Oil""",Hani I Elezit,1,1,1
